customer_id,signup_date,country,region,segment
C4876,2023-04-17,United States,North America,Small Business
C4877,2022-02-19,Argentina,LATAM,Consumer
C4878,2023-10-01,United States,North America,Consumer
C4879,2022-07-17,Germany,Europe,Consumer
C4880,2022-07-11,Australia,APAC,Consumer
C4881,2023-06-01,Brazil,LATAM,Consumer
C4882,2023-11-17,Australia,APAC,Consumer
C4883,2022-12-27,France,Europe,Consumer
C4884,2023-01-06,Argentina,LATAM,Consumer
C4885,2023-02-05,United States,North America,Consumer
C4886,2022-08-01,Chile,LATAM,Consumer
C4887,2023-03-12,India,APAC,Small Business
C4888,2023-12-03,Brazil,LATAM,Consumer
C4889,2022-10-07,United Kingdom,Europe,Consumer
C4890,2023-07-19,Canada,North America,Consumer
C4891,2023-07-19,Japan,APAC,Consumer
C4892,2023-09-14,Spain,Europe,Small Business
C4893,2023-06-13,Spain,Europe,Consumer
C4894,2023-11-04,Brazil,LATAM,Small Business
C4895,2023-06-06,Japan,APAC,Consumer
C4896,2023-12-14,United Kingdom,Europe,Small Business
C4897,2023-06-07,Germany,Europe,Small Business
C4898,2023-09-03,United States,North America,Consumer
C4899,2023-10-12,Mexico,North America,Enterprise
C4900,2023-12-19,Canada,North America,Small Business
C4901,2023-03-11,India,APAC,Consumer
C4902,2023-06-03,Australia,APAC,Consumer
C4903,2023-12-07,Spain,Europe,Consumer
C4904,2022-10-05,Germany,Europe,Consumer
C4905,2022-03-29,Japan,APAC,Consumer
C4906,2023-10-08,India,APAC,Consumer
C4907,2023-04-07,Brazil,LATAM,Consumer
C4908,2022-11-09,Italy,Europe,Consumer
C4909,2023-06-08,India,APAC,Consumer
C4910,2022-01-24,Spain,Europe,Consumer
C4911,2022-12-15,France,Europe,Consumer
C4912,2022-07-13,Brazil,LATAM,Small Business
C4913,2022-07-30,Germany,Europe,Consumer
C4914,2023-12-09,Germany,Europe,Enterprise
C4915,2023-02-06,United Kingdom,Europe,Small Business
C4916,2022-04-13,Spain,Europe,Small Business
C4917,2022-09-24,Italy,Europe,Consumer
C4918,2022-06-27,Japan,APAC,Small Business
C4919,2023-10-26,France,Europe,Enterprise
C4920,2022-08-01,Mexico,North America,Small Business
C4921,2022-09-18,Brazil,LATAM,Consumer
C4922,2022-09-01,Germany,Europe,Consumer
C4923,2022-05-09,Brazil,LATAM,Consumer
C4924,2023-07-24,Mexico,North America,Consumer
C4925,2023-02-25,Italy,Europe,Consumer
C4926,2022-11-15,Italy,Europe,Small Business
C4927,2022-10-17,India,APAC,Consumer
C4928,2023-05-02,United States,North America,Consumer
C4929,2022-03-12,Brazil,LATAM,Small Business
C4930,2023-11-12,Spain,Europe,Consumer
C4931,2023-02-17,Japan,APAC,Consumer
C4932,2022-06-16,Spain,Europe,Small Business
C4933,2023-01-28,United States,North America,Small Business
C4934,2023-09-14,Spain,Europe,Consumer
C4935,2022-05-07,United Kingdom,Europe,Consumer
C4936,2023-01-18,Germany,Europe,Consumer
C4937,2023-03-13,Japan,APAC,Consumer
C4938,2023-08-15,Spain,Europe,Small Business
C4939,2023-02-19,United States,North America,Small Business
C4940,2023-06-22,United States,North America,Consumer
C4941,2023-07-19,Canada,North America,Consumer
C4942,2023-10-13,Mexico,North America,Consumer
C4943,2022-09-21,Japan,APAC,Consumer
C4944,2023-05-29,Canada,North America,Consumer
C4945,2022-07-01,Brazil,LATAM,Consumer
C4946,2023-09-09,Mexico,North America,Small Business
C4947,2023-11-26,United States,North America,Consumer
C4948,2022-08-03,Brazil,LATAM,Consumer
C4949,2023-02-14,United Kingdom,Europe,Consumer
C4950,2023-08-24,France,Europe,Small Business
C4951,2022-01-20,Argentina,LATAM,Enterprise
C4952,2023-05-30,Argentina,LATAM,Consumer
C4953,2023-08-23,Australia,APAC,Consumer
C4954,2023-09-28,United States,North America,Small Business
C4955,2022-05-24,Japan,APAC,Consumer
C4956,2023-07-07,Chile,LATAM,Consumer
C4957,2023-07-28,Argentina,LATAM,Consumer
C4958,2022-01-03,United States,North America,Small Business
C4959,2023-05-30,Germany,Europe,Consumer
C4960,2023-04-03,United Kingdom,Europe,Consumer
C4961,2023-12-09,United States,North America,Consumer
C4962,2022-02-01,Australia,APAC,Consumer
C4963,2023-12-06,United Kingdom,Europe,Consumer
C4964,2023-02-22,Germany,Europe,Small Business
C4965,2022-07-20,United States,North America,Small Business
C4966,2022-10-10,Spain,Europe,Consumer
C4967,2023-07-14,Canada,North America,Consumer
C4968,2023-12-29,France,Europe,Small Business
C4969,2022-08-20,Canada,North America,Small Business
C4970,2023-12-20,Argentina,LATAM,Consumer
C4971,2023-04-05,Canada,North America,Consumer
C4972,2022-05-21,Spain,Europe,Consumer
C4973,2023-03-13,Mexico,North America,Consumer
C4974,2023-08-09,United States,North America,Consumer
C4975,2022-02-09,Mexico,North America,Consumer
C4976,2022-02-27,United States,North America,Consumer
C4977,2022-01-04,United States,North America,Small Business
C4978,2023-02-21,Spain,Europe,Small Business
C4979,2022-02-12,Japan,APAC,Small Business
C4980,2023-11-12,United States,North America,Consumer
C4981,2022-04-04,France,Europe,Consumer
C4982,2022-02-22,Italy,Europe,Consumer
C4983,2022-07-08,United Kingdom,Europe,Consumer
C4984,2023-07-12,Germany,Europe,Consumer
C4985,2023-10-25,United States,North America,Consumer
C4986,2022-07-03,Mexico,North America,Enterprise
C4987,2023-01-14,France,Europe,Small Business
C4988,2023-07-19,Chile,LATAM,Consumer
C4989,2023-08-05,Chile,LATAM,Small Business
C4990,2022-04-22,Chile,LATAM,Consumer
C4991,2023-09-04,France,Europe,Consumer
C4992,2023-09-26,United States,North America,Consumer
C4993,2023-06-21,United Kingdom,Europe,Consumer
C4994,2023-01-20,United Kingdom,Europe,Consumer
C4995,2022-10-13,United States,North America,Consumer
C4996,2023-10-12,United States,North America,Consumer
C4997,2023-09-23,France,Europe,Enterprise
C4998,2023-01-14,Germany,Europe,Consumer
C4999,2023-06-26,Canada,North America,Consumer
C5000,2022-10-19,Australia,APAC,Consumer
C5001,2023-06-27,Germany,Europe,Consumer
C5002,2022-03-07,India,APAC,Consumer
C5003,2023-10-21,United Kingdom,Europe,Consumer
C5004,2023-01-12,Italy,Europe,Small Business
C5005,2023-03-14,Canada,North America,Consumer
C5006,2022-05-19,Spain,Europe,Consumer
C5007,2023-01-21,Canada,North America,Consumer
C5008,2022-01-03,Canada,North America,Small Business
C5009,2023-10-12,Japan,APAC,Consumer
C5010,2023-07-01,United Kingdom,Europe,Consumer
C5011,2022-11-28,Canada,North America,Enterprise
C5012,2023-09-03,Brazil,LATAM,Consumer
C5013,2023-08-16,United States,North America,Consumer
C5014,2022-03-28,Italy,Europe,Consumer
C5015,2022-02-09,Italy,Europe,Consumer
C5016,2022-07-05,United Kingdom,Europe,Enterprise
C5017,2022-01-01,France,Europe,Consumer
C5018,2023-02-23,United States,North America,Consumer
C5019,2023-01-21,Australia,APAC,Consumer
C5020,2023-01-28,Mexico,North America,Consumer
C5021,2022-02-23,Mexico,North America,Consumer
C5022,2023-11-02,United Kingdom,Europe,Small Business
C5023,2023-12-14,Brazil,LATAM,Consumer
C5024,2023-03-08,India,APAC,Small Business
C5025,2022-01-05,Argentina,LATAM,Small Business
C5026,2022-10-17,Japan,APAC,Consumer
C5027,2023-06-09,Japan,APAC,Small Business
C5028,2023-07-01,France,Europe,Small Business
C5029,2022-06-27,Brazil,LATAM,Consumer
C5030,2023-08-24,Spain,Europe,Consumer
C5031,2023-12-08,Germany,Europe,Consumer
C5032,2023-01-07,Japan,APAC,Consumer
C5033,2022-10-06,Italy,Europe,Small Business
C5034,2023-01-20,United States,North America,Consumer
C5035,2022-01-20,Germany,Europe,Consumer
C5036,2023-01-18,United Kingdom,Europe,Consumer
C5037,2022-01-20,India,APAC,Consumer
C5038,2022-01-26,Germany,Europe,Small Business
C5039,2023-02-08,India,APAC,Small Business
C5040,2023-01-08,France,Europe,Small Business
C5041,2023-12-22,Singapore,APAC,Consumer
C5042,2023-01-06,United States,North America,Consumer
C5043,2023-12-17,Brazil,LATAM,Small Business
C5044,2023-08-13,France,Europe,Consumer
C5045,2022-09-04,United Kingdom,Europe,Consumer
C5046,2023-11-08,United Kingdom,Europe,Consumer
C5047,2022-12-19,United Kingdom,Europe,Consumer
C5048,2023-03-11,Germany,Europe,Consumer
C5049,2022-03-15,Australia,APAC,Consumer
C5050,2022-06-05,Argentina,LATAM,Consumer
C5051,2023-01-17,Japan,APAC,Small Business
C5052,2022-07-18,Italy,Europe,Consumer
C5053,2023-03-14,France,Europe,Consumer
C5054,2022-02-28,India,APAC,Small Business
C5055,2022-07-03,India,APAC,Consumer
C5056,2023-05-01,United Kingdom,Europe,Consumer
C5057,2023-03-23,Argentina,LATAM,Enterprise
C5058,2023-12-20,Germany,Europe,Small Business
C5059,2023-10-19,India,APAC,Consumer
C5060,2023-08-15,Argentina,LATAM,Small Business
C5061,2022-01-01,Australia,APAC,Consumer
C5062,2023-03-16,Canada,North America,Consumer
C5063,2022-06-17,Japan,APAC,Consumer
C5064,2022-07-14,United States,North America,Consumer
C5065,2022-06-03,Singapore,APAC,Consumer
C5066,2022-11-29,United Kingdom,Europe,Consumer
C5067,2022-04-01,Australia,APAC,Small Business
C5068,2023-01-24,Brazil,LATAM,Consumer
C5069,2022-05-02,Canada,North America,Consumer
C5070,2023-01-01,Germany,Europe,Small Business
C5071,2023-04-02,Japan,APAC,Enterprise
C5072,2022-05-12,France,Europe,Consumer
C5073,2022-03-16,Canada,North America,Enterprise
C5074,2023-08-12,United States,North America,Small Business
C5075,2023-06-24,Germany,Europe,Consumer
C5076,2022-07-10,Japan,APAC,Consumer
C5077,2023-10-10,Italy,Europe,Consumer
C5078,2022-06-11,Canada,North America,Consumer
C5079,2023-11-08,France,Europe,Consumer
C5080,2022-03-24,Germany,Europe,Consumer
C5081,2023-04-27,United Kingdom,Europe,Small Business
C5082,2022-01-14,Australia,APAC,Consumer
C5083,2022-05-25,United Kingdom,Europe,Consumer
C5084,2022-10-23,Italy,Europe,Small Business
C5085,2022-03-04,Brazil,LATAM,Enterprise
C5086,2022-11-30,Italy,Europe,Small Business
C5087,2022-06-19,Japan,APAC,Consumer
C5088,2022-03-14,United States,North America,Consumer
C5089,2023-12-04,Canada,North America,Consumer
C5090,2023-12-18,United States,North America,Consumer
C5091,2023-12-04,Singapore,APAC,Consumer
C5092,2022-04-23,India,APAC,Enterprise
C5093,2022-10-06,Mexico,North America,Consumer
C5094,2022-08-28,Mexico,North America,Consumer
C5095,2022-08-26,United Kingdom,Europe,Consumer
C5096,2022-11-01,Japan,APAC,Consumer
C5097,2023-01-08,Japan,APAC,Consumer
C5098,2022-12-21,Australia,APAC,Small Business
C5099,2022-08-01,Brazil,LATAM,Consumer
C5100,2023-12-17,United Kingdom,Europe,Small Business
C5101,2023-12-17,Japan,APAC,Consumer
C5102,2022-08-30,Italy,Europe,Consumer
C5103,2022-06-11,United Kingdom,Europe,Enterprise
C5104,2023-01-24,Brazil,LATAM,Consumer
C5105,2022-09-27,United States,North America,Consumer
C5106,2023-12-22,Australia,APAC,Consumer
C5107,2022-11-10,Australia,APAC,Consumer
C5108,2022-01-30,Brazil,LATAM,Consumer
C5109,2022-04-02,Spain,Europe,Consumer
C5110,2022-02-24,United Kingdom,Europe,Consumer
C5111,2022-10-07,India,APAC,Consumer
C5112,2022-08-20,Singapore,APAC,Consumer
C5113,2023-09-18,Spain,Europe,Small Business
C5114,2023-10-13,Singapore,APAC,Small Business
C5115,2022-04-13,United Kingdom,Europe,Consumer
C5116,2023-11-21,Japan,APAC,Consumer
C5117,2023-03-03,Brazil,LATAM,Consumer
C5118,2022-08-12,United Kingdom,Europe,Consumer
C5119,2022-10-24,France,Europe,Consumer
C5120,2022-11-19,Argentina,LATAM,Small Business
C5121,2022-05-05,India,APAC,Consumer
C5122,2023-09-26,Brazil,LATAM,Consumer
C5123,2022-01-10,Germany,Europe,Consumer
C5124,2022-02-20,Chile,LATAM,Small Business
C5125,2022-07-19,Canada,North America,Consumer
C5126,2022-04-15,Spain,Europe,Consumer
C5127,2022-02-15,France,Europe,Enterprise
C5128,2022-10-07,India,APAC,Consumer
C5129,2022-10-03,Brazil,LATAM,Consumer
C5130,2022-04-02,Australia,APAC,Consumer
C5131,2023-08-15,Japan,APAC,Consumer
C5132,2023-10-07,France,Europe,Consumer
C5133,2023-06-10,Spain,Europe,Consumer
C5134,2023-01-17,Spain,Europe,Consumer
C5135,2023-11-23,United States,North America,Consumer
C5136,2022-09-13,Spain,Europe,Small Business
C5137,2022-11-08,India,APAC,Small Business
C5138,2022-01-11,Australia,APAC,Enterprise
C5139,2023-06-01,India,APAC,Enterprise
C5140,2022-03-09,Germany,Europe,Small Business
C5141,2023-05-01,Spain,Europe,Consumer
C5142,2023-07-26,United States,North America,Consumer
C5143,2022-06-08,Germany,Europe,Consumer
C5144,2023-03-23,France,Europe,Consumer
C5145,2022-08-10,United Kingdom,Europe,Consumer
C5146,2022-10-18,United States,North America,Consumer
C5147,2023-01-22,Australia,APAC,Consumer
C5148,2022-07-02,France,Europe,Consumer
C5149,2023-08-05,Germany,Europe,Small Business
C5150,2022-10-16,United Kingdom,Europe,Consumer
C5151,2022-12-04,Italy,Europe,Consumer
C5152,2023-08-18,France,Europe,Consumer
C5153,2022-06-16,France,Europe,Consumer
C5154,2022-11-27,Italy,Europe,Consumer
C5155,2023-12-27,United States,North America,Consumer
C5156,2022-10-19,Brazil,LATAM,Consumer
C5157,2022-03-26,United States,North America,Consumer
C5158,2022-07-27,France,Europe,Consumer
C5159,2023-11-29,Mexico,North America,Enterprise
C5160,2023-07-09,Spain,Europe,Small Business
C5161,2023-08-14,United Kingdom,Europe,Consumer
C5162,2022-07-05,India,APAC,Consumer
C5163,2023-09-05,Germany,Europe,Consumer
C5164,2022-10-15,Japan,APAC,Small Business
C5165,2023-08-04,United Kingdom,Europe,Consumer
C5166,2023-10-06,United States,North America,Small Business
C5167,2022-06-01,Germany,Europe,Small Business
C5168,2023-11-17,Italy,Europe,Consumer
C5169,2023-04-07,France,Europe,Consumer
C5170,2023-06-18,Argentina,LATAM,Consumer
C5171,2023-07-07,Australia,APAC,Consumer
C5172,2022-05-03,Chile,LATAM,Consumer
C5173,2023-06-29,United Kingdom,Europe,Small Business
C5174,2022-06-05,Singapore,APAC,Consumer
C5175,2022-07-18,Italy,Europe,Consumer
C5176,2022-03-27,Japan,APAC,Consumer
C5177,2022-05-13,Chile,LATAM,Enterprise
C5178,2023-12-16,Japan,APAC,Consumer
C5179,2022-08-28,Brazil,LATAM,Consumer
C5180,2022-10-10,Australia,APAC,Consumer
C5181,2022-12-17,United States,North America,Consumer
C5182,2023-06-05,Australia,APAC,Small Business
C5183,2023-02-23,France,Europe,Enterprise
C5184,2023-01-27,Brazil,LATAM,Small Business
C5185,2023-09-03,India,APAC,Small Business
C5186,2022-12-29,United States,North America,Consumer
C5187,2023-07-16,United States,North America,Consumer
C5188,2023-10-27,United States,North America,Consumer
C5189,2023-05-09,Spain,Europe,Consumer
C5190,2022-01-26,United States,North America,Consumer
C5191,2022-07-12,Australia,APAC,Small Business
C5192,2023-03-27,Italy,Europe,Consumer
C5193,2022-12-16,India,APAC,Consumer
C5194,2022-07-27,United Kingdom,Europe,Consumer
C5195,2022-09-02,Spain,Europe,Small Business
C5196,2022-02-27,United States,North America,Small Business
C5197,2022-06-21,Brazil,LATAM,Consumer
C5198,2023-07-26,Canada,North America,Small Business
C5199,2022-01-08,United States,North America,Small Business
C5200,2023-09-03,Mexico,North America,Consumer
C5201,2022-09-05,India,APAC,Small Business
C5202,2023-08-13,United States,North America,Consumer
C5203,2022-07-06,Japan,APAC,Consumer
C5204,2023-08-29,Singapore,APAC,Consumer
C5205,2023-02-22,Singapore,APAC,Consumer
C5206,2023-09-14,Mexico,North America,Consumer
C5207,2022-02-15,United States,North America,Consumer
C5208,2023-08-06,France,Europe,Consumer
C5209,2022-07-17,Mexico,North America,Consumer
C5210,2022-09-19,Australia,APAC,Consumer
C5211,2022-02-02,Germany,Europe,Consumer
C5212,2023-11-28,France,Europe,Consumer
C5213,2023-04-14,United States,North America,Consumer
C5214,2023-12-18,Italy,Europe,Small Business
C5215,2023-02-19,Canada,North America,Small Business
C5216,2022-04-26,Australia,APAC,Consumer
C5217,2022-09-04,United States,North America,Small Business
C5218,2022-11-18,Argentina,LATAM,Consumer
C5219,2022-04-18,Australia,APAC,Enterprise
C5220,2023-11-11,Canada,North America,Consumer
C5221,2023-12-01,United States,North America,Consumer
C5222,2023-02-16,Germany,Europe,Consumer
C5223,2023-03-03,Canada,North America,Consumer
C5224,2023-05-29,Mexico,North America,Consumer
C5225,2023-05-11,Brazil,LATAM,Consumer
C5226,2022-02-15,Japan,APAC,Consumer
C5227,2023-01-23,Canada,North America,Consumer
C5228,2023-07-22,Italy,Europe,Small Business
C5229,2023-08-12,United Kingdom,Europe,Consumer
C5230,2023-03-12,Argentina,LATAM,Small Business
C5231,2023-10-17,United States,North America,Consumer
C5232,2023-03-04,Australia,APAC,Enterprise
C5233,2022-10-07,Singapore,APAC,Consumer
C5234,2022-11-20,United States,North America,Small Business
C5235,2023-05-19,Canada,North America,Enterprise
C5236,2023-10-10,Germany,Europe,Small Business
C5237,2022-06-17,Brazil,LATAM,Small Business
C5238,2022-08-03,Italy,Europe,Consumer
C5239,2023-04-21,Japan,APAC,Small Business
C5240,2023-07-12,Singapore,APAC,Consumer
C5241,2022-10-19,India,APAC,Consumer
C5242,2023-04-15,France,Europe,Enterprise
C5243,2022-01-05,Spain,Europe,Consumer
C5244,2022-08-01,Australia,APAC,Consumer
C5245,2023-11-29,United Kingdom,Europe,Enterprise
C5246,2023-02-25,India,APAC,Consumer
C5247,2023-09-26,United States,North America,Consumer
C5248,2022-06-08,Mexico,North America,Consumer
C5249,2022-08-01,India,APAC,Small Business
C5250,2023-12-13,Germany,Europe,Small Business
C5251,2023-12-30,Canada,North America,Consumer
C5252,2023-10-03,Mexico,North America,Consumer
C5253,2022-08-20,Spain,Europe,Consumer
C5254,2023-08-09,India,APAC,Consumer
C5255,2022-12-01,United States,North America,Consumer
C5256,2023-09-09,United States,North America,Enterprise
C5257,2023-09-14,France,Europe,Consumer
C5258,2022-11-14,Argentina,LATAM,Consumer
C5259,2022-08-11,United Kingdom,Europe,Consumer
C5260,2023-12-13,Argentina,LATAM,Consumer
C5261,2022-11-25,Brazil,LATAM,Consumer
C5262,2022-11-12,United Kingdom,Europe,Consumer
C5263,2023-05-01,India,APAC,Consumer
C5264,2023-11-15,Australia,APAC,Enterprise
C5265,2022-04-06,Spain,Europe,Consumer
C5266,2023-12-20,France,Europe,Consumer
C5267,2022-11-05,India,APAC,Small Business
C5268,2022-01-19,India,APAC,Consumer
C5269,2022-08-14,Singapore,APAC,Consumer
C5270,2022-12-04,Chile,LATAM,Consumer
C5271,2023-05-10,France,Europe,Consumer
C5272,2023-02-18,India,APAC,Consumer
C5273,2022-04-10,Brazil,LATAM,Consumer
C5274,2022-12-23,Mexico,North America,Consumer
C5275,2022-06-19,United States,North America,Consumer
C5276,2022-07-16,Germany,Europe,Consumer
C5277,2023-06-04,India,APAC,Consumer
C5278,2023-08-10,United Kingdom,Europe,Consumer
C5279,2022-04-25,Australia,APAC,Enterprise
C5280,2023-03-16,United States,North America,Consumer
C5281,2022-11-05,Germany,Europe,Consumer
C5282,2022-09-03,Japan,APAC,Consumer
C5283,2023-06-05,United States,North America,Consumer
C5284,2022-07-01,Brazil,LATAM,Consumer
C5285,2023-07-13,Canada,North America,Consumer
C5286,2022-10-20,Brazil,LATAM,Consumer
C5287,2022-03-11,Mexico,North America,Consumer
C5288,2023-08-02,Chile,LATAM,Small Business
C5289,2023-09-14,Japan,APAC,Consumer
C5290,2023-02-16,United States,North America,Small Business
C5291,2023-06-13,United States,North America,Consumer
C5292,2022-04-18,United States,North America,Consumer
C5293,2022-09-05,Japan,APAC,Consumer
C5294,2022-09-13,India,APAC,Consumer
C5295,2023-07-12,Germany,Europe,Small Business
C5296,2022-09-14,France,Europe,Consumer
C5297,2023-06-16,Japan,APAC,Consumer
C5298,2022-08-12,Spain,Europe,Consumer
C5299,2023-03-15,Australia,APAC,Consumer
C5300,2022-06-03,France,Europe,Small Business
C5301,2023-02-12,Australia,APAC,Consumer
C5302,2022-02-28,Chile,LATAM,Small Business
C5303,2023-06-21,Germany,Europe,Small Business
C5304,2022-01-22,United States,North America,Consumer
C5305,2023-12-31,United States,North America,Consumer
C5306,2023-09-05,Italy,Europe,Consumer
C5307,2023-02-27,Germany,Europe,Consumer
C5308,2023-10-26,Argentina,LATAM,Consumer
C5309,2023-08-14,Japan,APAC,Small Business
C5310,2022-04-15,Spain,Europe,Enterprise
C5311,2023-06-28,India,APAC,Consumer
C5312,2022-10-03,United Kingdom,Europe,Enterprise
C5313,2023-09-17,India,APAC,Enterprise
C5314,2023-09-23,United States,North America,Consumer
C5315,2023-11-28,Japan,APAC,Small Business
C5316,2022-11-26,Argentina,LATAM,Consumer
C5317,2022-05-21,Singapore,APAC,Consumer
C5318,2022-04-02,India,APAC,Consumer
C5319,2022-05-01,Germany,Europe,Consumer
C5320,2023-12-26,India,APAC,Small Business
C5321,2023-03-05,Italy,Europe,Consumer
C5322,2022-09-14,Japan,APAC,Small Business
C5323,2022-11-24,United States,North America,Consumer
C5324,2022-05-07,Mexico,North America,Consumer
C5325,2023-02-21,Italy,Europe,Consumer
C5326,2022-11-07,United States,North America,Consumer
C5327,2023-08-06,Australia,APAC,Consumer
C5328,2022-01-16,India,APAC,Consumer
C5329,2023-11-12,Brazil,LATAM,Consumer
C5330,2022-02-14,United States,North America,Consumer
C5331,2022-11-01,Argentina,LATAM,Consumer
C5332,2022-09-06,United States,North America,Consumer
C5333,2023-06-09,France,Europe,Consumer
C5334,2023-04-26,India,APAC,Consumer
C5335,2022-05-24,United States,North America,Small Business
C5336,2022-12-25,United States,North America,Consumer
C5337,2023-01-26,United States,North America,Enterprise
C5338,2022-12-05,Spain,Europe,Consumer
C5339,2022-01-16,India,APAC,Consumer
C5340,2022-05-11,United States,North America,Enterprise
C5341,2023-01-03,United States,North America,Small Business
C5342,2022-07-10,Italy,Europe,Consumer
C5343,2023-02-03,United Kingdom,Europe,Consumer
C5344,2022-04-30,Australia,APAC,Consumer
C5345,2023-06-21,Argentina,LATAM,Consumer
C5346,2022-05-18,Singapore,APAC,Small Business
C5347,2023-04-20,Brazil,LATAM,Consumer
C5348,2023-09-03,Spain,Europe,Consumer
C5349,2022-09-19,India,APAC,Consumer
C5350,2022-04-12,Canada,North America,Consumer
C5351,2022-01-05,United States,North America,Consumer
C5352,2022-09-21,Japan,APAC,Consumer
C5353,2022-03-26,United States,North America,Small Business
C5354,2023-10-06,Brazil,LATAM,Consumer
C5355,2023-12-12,Australia,APAC,Consumer
C5356,2023-12-17,Argentina,LATAM,Consumer
C5357,2023-11-05,United Kingdom,Europe,Consumer
C5358,2023-03-05,France,Europe,Consumer
C5359,2022-08-26,Australia,APAC,Consumer
C5360,2022-11-22,United Kingdom,Europe,Enterprise
C5361,2022-07-08,Italy,Europe,Enterprise
C5362,2023-09-06,Japan,APAC,Small Business
C5363,2022-11-15,Chile,LATAM,Small Business
C5364,2022-10-09,Singapore,APAC,Consumer
C5365,2023-05-19,United States,North America,Consumer
C5366,2022-09-30,France,Europe,Consumer
C5367,2022-09-18,Japan,APAC,Small Business
C5368,2022-06-15,Canada,North America,Consumer
C5369,2022-02-19,France,Europe,Consumer
C5370,2022-01-28,United Kingdom,Europe,Consumer
C5371,2022-10-22,United States,North America,Consumer
C5372,2023-12-28,Spain,Europe,Consumer
C5373,2022-07-10,Canada,North America,Consumer
C5374,2023-04-13,Japan,APAC,Consumer
C5375,2022-08-26,Canada,North America,Consumer
C5376,2022-08-09,Australia,APAC,Small Business
C5377,2022-04-29,Mexico,North America,Consumer
C5378,2023-02-16,Brazil,LATAM,Consumer
C5379,2023-04-26,United States,North America,Consumer
C5380,2022-09-13,Spain,Europe,Consumer
C5381,2023-01-20,United Kingdom,Europe,Small Business
C5382,2022-12-14,Mexico,North America,Consumer
C5383,2022-07-17,France,Europe,Enterprise
C5384,2023-05-20,India,APAC,Consumer
C5385,2023-02-09,Brazil,LATAM,Consumer
C5386,2022-02-18,United Kingdom,Europe,Enterprise
C5387,2022-12-26,Canada,North America,Consumer
C5388,2022-10-12,Australia,APAC,Small Business
C5389,2023-08-05,Japan,APAC,Consumer
C5390,2022-08-12,Mexico,North America,Consumer
C5391,2023-11-29,Singapore,APAC,Consumer
C5392,2023-03-25,Spain,Europe,Consumer
C5393,2022-04-06,Japan,APAC,Small Business
C5394,2022-10-22,Germany,Europe,Consumer
C5395,2023-10-08,France,Europe,Consumer
C5396,2022-07-05,Canada,North America,Consumer
C5397,2023-05-30,Singapore,APAC,Consumer
C5398,2023-07-26,Canada,North America,Consumer
C5399,2023-05-21,Singapore,APAC,Enterprise
C5400,2022-03-07,India,APAC,Consumer
C5401,2022-10-01,Singapore,APAC,Consumer
C5402,2022-09-12,United States,North America,Consumer
C5403,2022-09-09,United Kingdom,Europe,Consumer
C5404,2023-10-04,France,Europe,Consumer
C5405,2022-01-05,Japan,APAC,Small Business
C5406,2023-01-29,Brazil,LATAM,Consumer
C5407,2023-12-19,Germany,Europe,Small Business
C5408,2023-10-02,Brazil,LATAM,Consumer
C5409,2023-03-19,Canada,North America,Consumer
C5410,2023-12-30,Germany,Europe,Small Business
C5411,2022-10-21,United States,North America,Small Business
C5412,2023-03-23,Australia,APAC,Enterprise
C5413,2023-02-01,Canada,North America,Consumer
C5414,2022-02-04,United Kingdom,Europe,Enterprise
C5415,2022-01-30,Singapore,APAC,Small Business
C5416,2023-10-17,Spain,Europe,Small Business
C5417,2022-05-07,United States,North America,Consumer
C5418,2022-09-17,United States,North America,Enterprise
C5419,2023-04-01,Spain,Europe,Consumer
C5420,2023-02-25,United Kingdom,Europe,Small Business
C5421,2023-01-11,Canada,North America,Consumer
C5422,2023-12-16,Japan,APAC,Small Business
C5423,2023-07-29,Mexico,North America,Small Business
C5424,2023-11-19,Japan,APAC,Consumer
C5425,2023-04-26,Germany,Europe,Consumer
C5426,2023-12-16,Mexico,North America,Consumer
C5427,2023-03-16,United States,North America,Small Business
C5428,2023-01-31,United Kingdom,Europe,Small Business
C5429,2023-08-19,United States,North America,Small Business
C5430,2023-09-27,United Kingdom,Europe,Small Business
C5431,2022-02-19,Brazil,LATAM,Consumer
C5432,2023-10-27,India,APAC,Consumer
C5433,2023-05-20,Germany,Europe,Consumer
C5434,2023-10-18,Italy,Europe,Small Business
C5435,2023-06-07,Italy,Europe,Consumer
C5436,2023-11-08,India,APAC,Small Business
C5437,2022-07-20,United Kingdom,Europe,Enterprise
C5438,2022-05-17,United Kingdom,Europe,Consumer
C5439,2022-05-23,United Kingdom,Europe,Small Business
C5440,2022-07-04,United States,North America,Consumer
C5441,2022-06-06,United Kingdom,Europe,Consumer
C5442,2022-11-19,Brazil,LATAM,Consumer
C5443,2022-05-25,Brazil,LATAM,Consumer
C5444,2022-04-26,United States,North America,Consumer
C5445,2023-01-18,France,Europe,Consumer
C5446,2023-08-03,Germany,Europe,Consumer
C5447,2022-04-10,Spain,Europe,Consumer
C5448,2023-01-09,Italy,Europe,Consumer
C5449,2023-04-27,United States,North America,Consumer
C5450,2023-05-31,India,APAC,Small Business
C5451,2022-03-18,Argentina,LATAM,Consumer
C5452,2023-06-20,Japan,APAC,Consumer
C5453,2022-01-20,Japan,APAC,Enterprise
C5454,2022-06-22,Spain,Europe,Small Business
C5455,2022-08-22,Germany,Europe,Consumer
C5456,2023-09-15,Canada,North America,Small Business
C5457,2022-05-21,Japan,APAC,Consumer
C5458,2023-07-26,United States,North America,Small Business
