order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,cost,gross_profit
74165,O124641,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74166,O124641,P1018,3,504.53,277.49,1513.59,832.47,681.12
74167,O124641,P1011,2,26.58,14.62,53.16,29.24,23.92
74168,O124641,P1011,4,26.58,14.62,106.32,58.48,47.84
74169,O124641,P1007,1,1062.3,584.26,1062.3,584.26,478.04
74170,O124642,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74171,O124642,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
74172,O124642,P1013,3,401.79,220.98,1205.37,662.94,542.43
74173,O124642,P1002,3,138.93,76.41,416.79,229.23,187.56
74174,O124642,P1002,4,138.93,76.41,555.72,305.64,250.08
74175,O124643,P1019,1,173.42,95.38,173.42,95.38,78.04
74176,O124643,P1020,2,319.88,175.93,639.76,351.86,287.9
74177,O124643,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
74178,O124643,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74179,O124644,P1002,3,138.93,76.41,416.79,229.23,187.56
74180,O124644,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74181,O124644,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
74182,O124644,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74183,O124644,P1002,4,138.93,76.41,555.72,305.64,250.08
74184,O124645,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
74185,O124645,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74186,O124646,P1019,1,173.42,95.38,173.42,95.38,78.04
74187,O124646,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
74188,O124647,P1013,4,401.79,220.98,1607.16,883.92,723.24
74189,O124647,P1020,1,319.88,175.93,319.88,175.93,143.95
74190,O124647,P1006,3,88.95,48.92,266.85,146.76,120.09
74191,O124648,P1014,1,1059.3,582.62,1059.3,582.62,476.68
74192,O124648,P1015,1,773.78,425.58,773.78,425.58,348.2
74193,O124648,P1011,1,26.58,14.62,26.58,14.62,11.96
74194,O124648,P1017,1,779.04,428.47,779.04,428.47,350.57
74195,O124648,P1012,3,324.49,178.47,973.47,535.41,438.06
74196,O124649,P1020,3,319.88,175.93,959.64,527.79,431.85
74197,O124649,P1011,3,26.58,14.62,79.74,43.86,35.88
74198,O124649,P1020,2,319.88,175.93,639.76,351.86,287.9
74199,O124650,P1008,2,769.89,423.44,1539.78,846.88,692.9
74200,O124650,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
74201,O124650,P1002,4,138.93,76.41,555.72,305.64,250.08
74202,O124650,P1006,4,88.95,48.92,355.8,195.68,160.12
74203,O124651,P1017,2,779.04,428.47,1558.08,856.94,701.14
74204,O124652,P1020,3,319.88,175.93,959.64,527.79,431.85
74205,O124653,P1011,1,26.58,14.62,26.58,14.62,11.96
74206,O124654,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74207,O124655,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
74208,O124655,P1013,1,401.79,220.98,401.79,220.98,180.81
74209,O124655,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74210,O124655,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74211,O124655,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74212,O124656,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74213,O124656,P1006,3,88.95,48.92,266.85,146.76,120.09
74214,O124656,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74215,O124656,P1019,1,173.42,95.38,173.42,95.38,78.04
74216,O124657,P1008,1,769.89,423.44,769.89,423.44,346.45
74217,O124657,P1019,4,173.42,95.38,693.68,381.52,312.16
74218,O124657,P1013,1,401.79,220.98,401.79,220.98,180.81
74219,O124658,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74220,O124658,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74221,O124658,P1008,2,769.89,423.44,1539.78,846.88,692.9
74222,O124659,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74223,O124660,P1018,2,504.53,277.49,1009.06,554.98,454.08
74224,O124660,P1006,1,88.95,48.92,88.95,48.92,40.03
74225,O124660,P1018,2,504.53,277.49,1009.06,554.98,454.08
74226,O124660,P1019,1,173.42,95.38,173.42,95.38,78.04
74227,O124661,P1002,3,138.93,76.41,416.79,229.23,187.56
74228,O124661,P1011,2,26.58,14.62,53.16,29.24,23.92
74229,O124661,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74230,O124662,P1020,4,319.88,175.93,1279.52,703.72,575.8
74231,O124662,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74232,O124662,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
74233,O124662,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74234,O124662,P1003,2,379.22,208.57,758.44,417.14,341.3
74235,O124663,P1011,1,26.58,14.62,26.58,14.62,11.96
74236,O124663,P1003,2,379.22,208.57,758.44,417.14,341.3
74237,O124663,P1001,1,1109.44,610.19,1109.44,610.19,499.25
74238,O124663,P1011,2,26.58,14.62,53.16,29.24,23.92
74239,O124663,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
74240,O124664,P1013,4,401.79,220.98,1607.16,883.92,723.24
74241,O124664,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
74242,O124664,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74243,O124665,P1003,1,379.22,208.57,379.22,208.57,170.65
74244,O124665,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74245,O124666,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74246,O124667,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74247,O124667,P1008,1,769.89,423.44,769.89,423.44,346.45
74248,O124667,P1018,1,504.53,277.49,504.53,277.49,227.04
74249,O124667,P1012,4,324.49,178.47,1297.96,713.88,584.08
74250,O124667,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74251,O124668,P1003,4,379.22,208.57,1516.88,834.28,682.6
74252,O124668,P1013,1,401.79,220.98,401.79,220.98,180.81
74253,O124668,P1003,2,379.22,208.57,758.44,417.14,341.3
74254,O124668,P1003,3,379.22,208.57,1137.66,625.71,511.95
74255,O124669,P1019,2,173.42,95.38,346.84,190.76,156.08
74256,O124669,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74257,O124669,P1014,1,1059.3,582.62,1059.3,582.62,476.68
74258,O124670,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74259,O124670,P1012,3,324.49,178.47,973.47,535.41,438.06
74260,O124670,P1012,3,324.49,178.47,973.47,535.41,438.06
74261,O124670,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74262,O124671,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
74263,O124672,P1020,2,319.88,175.93,639.76,351.86,287.9
74264,O124672,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74265,O124672,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74266,O124672,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
74267,O124673,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
74268,O124673,P1020,3,319.88,175.93,959.64,527.79,431.85
74269,O124673,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74270,O124674,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74271,O124675,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
74272,O124675,P1007,1,1062.3,584.26,1062.3,584.26,478.04
74273,O124675,P1018,3,504.53,277.49,1513.59,832.47,681.12
74274,O124676,P1003,2,379.22,208.57,758.44,417.14,341.3
74275,O124676,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
74276,O124676,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
74277,O124676,P1020,2,319.88,175.93,639.76,351.86,287.9
74278,O124676,P1012,1,324.49,178.47,324.49,178.47,146.02
74279,O124677,P1013,2,401.79,220.98,803.58,441.96,361.62
74280,O124677,P1008,1,769.89,423.44,769.89,423.44,346.45
74281,O124677,P1006,3,88.95,48.92,266.85,146.76,120.09
74282,O124678,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74283,O124678,P1012,1,324.49,178.47,324.49,178.47,146.02
74284,O124678,P1011,4,26.58,14.62,106.32,58.48,47.84
74285,O124678,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74286,O124678,P1008,2,769.89,423.44,1539.78,846.88,692.9
74287,O124679,P1012,3,324.49,178.47,973.47,535.41,438.06
74288,O124680,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
74289,O124681,P1002,1,138.93,76.41,138.93,76.41,62.52
74290,O124681,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74291,O124681,P1013,4,401.79,220.98,1607.16,883.92,723.24
74292,O124682,P1002,4,138.93,76.41,555.72,305.64,250.08
74293,O124682,P1003,1,379.22,208.57,379.22,208.57,170.65
74294,O124682,P1003,4,379.22,208.57,1516.88,834.28,682.6
74295,O124682,P1016,1,1126.22,619.42,1126.22,619.42,506.8
74296,O124682,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
74297,O124683,P1020,4,319.88,175.93,1279.52,703.72,575.8
74298,O124683,P1006,2,88.95,48.92,177.9,97.84,80.06
74299,O124683,P1011,4,26.58,14.62,106.32,58.48,47.84
74300,O124684,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74301,O124684,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74302,O124684,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
74303,O124684,P1018,3,504.53,277.49,1513.59,832.47,681.12
74304,O124684,P1017,2,779.04,428.47,1558.08,856.94,701.14
74305,O124685,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74306,O124685,P1002,4,138.93,76.41,555.72,305.64,250.08
74307,O124685,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
74308,O124685,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74309,O124685,P1020,3,319.88,175.93,959.64,527.79,431.85
74310,O124686,P1006,3,88.95,48.92,266.85,146.76,120.09
74311,O124686,P1016,1,1126.22,619.42,1126.22,619.42,506.8
74312,O124686,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74313,O124686,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
74314,O124686,P1006,2,88.95,48.92,177.9,97.84,80.06
74315,O124687,P1008,1,769.89,423.44,769.89,423.44,346.45
74316,O124687,P1011,2,26.58,14.62,53.16,29.24,23.92
74317,O124687,P1003,1,379.22,208.57,379.22,208.57,170.65
74318,O124687,P1002,4,138.93,76.41,555.72,305.64,250.08
74319,O124687,P1013,1,401.79,220.98,401.79,220.98,180.81
74320,O124688,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
74321,O124688,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
74322,O124689,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74323,O124690,P1015,1,773.78,425.58,773.78,425.58,348.2
74324,O124690,P1011,4,26.58,14.62,106.32,58.48,47.84
74325,O124690,P1020,3,319.88,175.93,959.64,527.79,431.85
74326,O124690,P1012,3,324.49,178.47,973.47,535.41,438.06
74327,O124690,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74328,O124691,P1012,4,324.49,178.47,1297.96,713.88,584.08
74329,O124691,P1019,1,173.42,95.38,173.42,95.38,78.04
74330,O124691,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74331,O124691,P1006,3,88.95,48.92,266.85,146.76,120.09
74332,O124691,P1020,4,319.88,175.93,1279.52,703.72,575.8
74333,O124692,P1008,2,769.89,423.44,1539.78,846.88,692.9
74334,O124692,P1019,4,173.42,95.38,693.68,381.52,312.16
74335,O124692,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74336,O124693,P1019,2,173.42,95.38,346.84,190.76,156.08
74337,O124694,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
74338,O124695,P1011,2,26.58,14.62,53.16,29.24,23.92
74339,O124695,P1005,2,873.84,480.61,1747.68,961.22,786.46
74340,O124696,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74341,O124696,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
74342,O124697,P1020,1,319.88,175.93,319.88,175.93,143.95
74343,O124697,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74344,O124697,P1015,2,773.78,425.58,1547.56,851.16,696.4
74345,O124698,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74346,O124698,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74347,O124698,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74348,O124698,P1019,4,173.42,95.38,693.68,381.52,312.16
74349,O124699,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74350,O124699,P1018,4,504.53,277.49,2018.12,1109.96,908.16
74351,O124699,P1020,1,319.88,175.93,319.88,175.93,143.95
74352,O124699,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74353,O124700,P1014,1,1059.3,582.62,1059.3,582.62,476.68
74354,O124700,P1019,1,173.42,95.38,173.42,95.38,78.04
74355,O124700,P1020,3,319.88,175.93,959.64,527.79,431.85
74356,O124700,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74357,O124701,P1016,1,1126.22,619.42,1126.22,619.42,506.8
74358,O124701,P1012,4,324.49,178.47,1297.96,713.88,584.08
74359,O124701,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
74360,O124701,P1011,2,26.58,14.62,53.16,29.24,23.92
74361,O124702,P1011,1,26.58,14.62,26.58,14.62,11.96
74362,O124702,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74363,O124702,P1018,4,504.53,277.49,2018.12,1109.96,908.16
74364,O124702,P1004,1,1331.12,732.12,1331.12,732.12,599.0
74365,O124703,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74366,O124704,P1011,3,26.58,14.62,79.74,43.86,35.88
74367,O124704,P1016,1,1126.22,619.42,1126.22,619.42,506.8
74368,O124704,P1002,4,138.93,76.41,555.72,305.64,250.08
74369,O124704,P1006,3,88.95,48.92,266.85,146.76,120.09
74370,O124705,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
74371,O124705,P1008,1,769.89,423.44,769.89,423.44,346.45
74372,O124706,P1008,2,769.89,423.44,1539.78,846.88,692.9
74373,O124706,P1005,1,873.84,480.61,873.84,480.61,393.23
74374,O124706,P1018,3,504.53,277.49,1513.59,832.47,681.12
74375,O124706,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74376,O124706,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74377,O124707,P1005,2,873.84,480.61,1747.68,961.22,786.46
74378,O124708,P1011,1,26.58,14.62,26.58,14.62,11.96
74379,O124709,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
74380,O124709,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
74381,O124709,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74382,O124710,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
74383,O124710,P1008,2,769.89,423.44,1539.78,846.88,692.9
74384,O124711,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
74385,O124711,P1020,4,319.88,175.93,1279.52,703.72,575.8
74386,O124711,P1003,2,379.22,208.57,758.44,417.14,341.3
74387,O124711,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74388,O124711,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
74389,O124712,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74390,O124712,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74391,O124712,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74392,O124713,P1007,1,1062.3,584.26,1062.3,584.26,478.04
74393,O124714,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
74394,O124714,P1013,4,401.79,220.98,1607.16,883.92,723.24
74395,O124714,P1020,3,319.88,175.93,959.64,527.79,431.85
74396,O124715,P1018,4,504.53,277.49,2018.12,1109.96,908.16
74397,O124715,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74398,O124715,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74399,O124715,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74400,O124715,P1012,3,324.49,178.47,973.47,535.41,438.06
74401,O124716,P1018,4,504.53,277.49,2018.12,1109.96,908.16
74402,O124716,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
74403,O124716,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74404,O124716,P1004,1,1331.12,732.12,1331.12,732.12,599.0
74405,O124717,P1015,1,773.78,425.58,773.78,425.58,348.2
74406,O124717,P1006,3,88.95,48.92,266.85,146.76,120.09
74407,O124717,P1018,2,504.53,277.49,1009.06,554.98,454.08
74408,O124717,P1003,4,379.22,208.57,1516.88,834.28,682.6
74409,O124717,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
74410,O124718,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
74411,O124718,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74412,O124718,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74413,O124718,P1011,4,26.58,14.62,106.32,58.48,47.84
74414,O124719,P1006,1,88.95,48.92,88.95,48.92,40.03
74415,O124719,P1013,3,401.79,220.98,1205.37,662.94,542.43
74416,O124719,P1019,3,173.42,95.38,520.26,286.14,234.12
74417,O124719,P1003,3,379.22,208.57,1137.66,625.71,511.95
74418,O124720,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74419,O124720,P1003,4,379.22,208.57,1516.88,834.28,682.6
74420,O124721,P1011,2,26.58,14.62,53.16,29.24,23.92
74421,O124721,P1017,1,779.04,428.47,779.04,428.47,350.57
74422,O124722,P1020,4,319.88,175.93,1279.52,703.72,575.8
74423,O124722,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
74424,O124722,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
74425,O124722,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
74426,O124723,P1008,2,769.89,423.44,1539.78,846.88,692.9
74427,O124723,P1020,4,319.88,175.93,1279.52,703.72,575.8
74428,O124723,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74429,O124723,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74430,O124723,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74431,O124724,P1002,4,138.93,76.41,555.72,305.64,250.08
74432,O124724,P1007,1,1062.3,584.26,1062.3,584.26,478.04
74433,O124725,P1003,1,379.22,208.57,379.22,208.57,170.65
74434,O124725,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74435,O124725,P1008,1,769.89,423.44,769.89,423.44,346.45
74436,O124725,P1003,3,379.22,208.57,1137.66,625.71,511.95
74437,O124726,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74438,O124726,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
74439,O124727,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
74440,O124727,P1003,2,379.22,208.57,758.44,417.14,341.3
74441,O124727,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
74442,O124727,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74443,O124728,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74444,O124729,P1018,3,504.53,277.49,1513.59,832.47,681.12
74445,O124729,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
74446,O124729,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74447,O124730,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74448,O124730,P1011,2,26.58,14.62,53.16,29.24,23.92
74449,O124730,P1011,4,26.58,14.62,106.32,58.48,47.84
74450,O124730,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74451,O124731,P1019,1,173.42,95.38,173.42,95.38,78.04
74452,O124732,P1012,2,324.49,178.47,648.98,356.94,292.04
74453,O124733,P1008,1,769.89,423.44,769.89,423.44,346.45
74454,O124733,P1012,3,324.49,178.47,973.47,535.41,438.06
74455,O124733,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
74456,O124734,P1020,1,319.88,175.93,319.88,175.93,143.95
74457,O124734,P1013,4,401.79,220.98,1607.16,883.92,723.24
74458,O124735,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
74459,O124735,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74460,O124735,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74461,O124735,P1008,1,769.89,423.44,769.89,423.44,346.45
74462,O124735,P1019,1,173.42,95.38,173.42,95.38,78.04
74463,O124736,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
74464,O124736,P1015,2,773.78,425.58,1547.56,851.16,696.4
74465,O124736,P1011,1,26.58,14.62,26.58,14.62,11.96
74466,O124736,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74467,O124736,P1013,3,401.79,220.98,1205.37,662.94,542.43
74468,O124737,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74469,O124737,P1018,2,504.53,277.49,1009.06,554.98,454.08
74470,O124738,P1008,2,769.89,423.44,1539.78,846.88,692.9
74471,O124738,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74472,O124738,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74473,O124738,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
74474,O124739,P1013,3,401.79,220.98,1205.37,662.94,542.43
74475,O124740,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74476,O124740,P1002,1,138.93,76.41,138.93,76.41,62.52
74477,O124741,P1020,4,319.88,175.93,1279.52,703.72,575.8
74478,O124741,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
74479,O124741,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
74480,O124742,P1011,1,26.58,14.62,26.58,14.62,11.96
74481,O124742,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74482,O124743,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74483,O124743,P1012,2,324.49,178.47,648.98,356.94,292.04
74484,O124743,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74485,O124744,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
74486,O124744,P1008,1,769.89,423.44,769.89,423.44,346.45
74487,O124744,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
74488,O124744,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
74489,O124744,P1019,3,173.42,95.38,520.26,286.14,234.12
74490,O124745,P1013,2,401.79,220.98,803.58,441.96,361.62
74491,O124746,P1019,2,173.42,95.38,346.84,190.76,156.08
74492,O124746,P1013,2,401.79,220.98,803.58,441.96,361.62
74493,O124746,P1020,2,319.88,175.93,639.76,351.86,287.9
74494,O124747,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
74495,O124747,P1007,1,1062.3,584.26,1062.3,584.26,478.04
74496,O124747,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
74497,O124747,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74498,O124748,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74499,O124749,P1018,2,504.53,277.49,1009.06,554.98,454.08
74500,O124749,P1012,1,324.49,178.47,324.49,178.47,146.02
74501,O124750,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74502,O124750,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74503,O124750,P1009,1,1284.69,706.58,1284.69,706.58,578.11
74504,O124750,P1014,1,1059.3,582.62,1059.3,582.62,476.68
74505,O124751,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
74506,O124751,P1013,3,401.79,220.98,1205.37,662.94,542.43
74507,O124751,P1018,1,504.53,277.49,504.53,277.49,227.04
74508,O124751,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
74509,O124751,P1006,3,88.95,48.92,266.85,146.76,120.09
74510,O124752,P1003,3,379.22,208.57,1137.66,625.71,511.95
74511,O124752,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
74512,O124753,P1012,1,324.49,178.47,324.49,178.47,146.02
74513,O124753,P1019,1,173.42,95.38,173.42,95.38,78.04
74514,O124753,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
74515,O124753,P1006,1,88.95,48.92,88.95,48.92,40.03
74516,O124754,P1018,3,504.53,277.49,1513.59,832.47,681.12
74517,O124754,P1015,2,773.78,425.58,1547.56,851.16,696.4
74518,O124755,P1016,1,1126.22,619.42,1126.22,619.42,506.8
74519,O124755,P1020,1,319.88,175.93,319.88,175.93,143.95
74520,O124755,P1018,1,504.53,277.49,504.53,277.49,227.04
74521,O124756,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
74522,O124756,P1020,2,319.88,175.93,639.76,351.86,287.9
74523,O124756,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
74524,O124757,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
74525,O124757,P1015,1,773.78,425.58,773.78,425.58,348.2
74526,O124757,P1005,1,873.84,480.61,873.84,480.61,393.23
74527,O124757,P1006,3,88.95,48.92,266.85,146.76,120.09
74528,O124757,P1017,1,779.04,428.47,779.04,428.47,350.57
74529,O124758,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
74530,O124758,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
74531,O124758,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
74532,O124759,P1018,3,504.53,277.49,1513.59,832.47,681.12
74533,O124759,P1010,1,1030.0,566.5,1030.0,566.5,463.5
74534,O124759,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
74535,O124759,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
74536,O124759,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
74537,O124760,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
74538,O124760,P1008,1,769.89,423.44,769.89,423.44,346.45
74539,O124760,P1012,2,324.49,178.47,648.98,356.94,292.04
74540,O124760,P1013,2,401.79,220.98,803.58,441.96,361.62
74541,O124760,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
74542,O124761,P1003,4,379.22,208.57,1516.88,834.28,682.6
74543,O124761,P1015,2,773.78,425.58,1547.56,851.16,696.4
74544,O124761,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
74545,O124762,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
74546,O124762,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
74547,O124762,P1013,4,401.79,220.98,1607.16,883.92,723.24
74548,O124762,P1005,2,873.84,480.61,1747.68,961.22,786.46
74549,O124763,P1017,1,779.04,428.47,779.04,428.47,350.57
74550,O124763,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
74551,O124764,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
74552,O124764,P1008,1,769.89,423.44,769.89,423.44,346.45
74553,O124765,P1006,3,88.95,48.92,266.85,146.76,120.09
74554,O124765,P1018,2,504.53,277.49,1009.06,554.98,454.08
74555,O124765,P1002,4,138.93,76.41,555.72,305.64,250.08
74556,O124765,P1006,4,88.95,48.92,355.8,195.68,160.12
74557,O124766,P1006,4,88.95,48.92,355.8,195.68,160.12
74558,O124766,P1018,1,504.53,277.49,504.53,277.49,227.04
74559,O124766,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
74560,O124766,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
74561,O124766,P1017,4,779.04,428.47,3116.16,1713.88,1402.28
74562,O124767,P1018,2,504.53,277.49,1009.06,554.98,454.08
74563,O124767,P1018,2,504.53,277.49,1009.06,554.98,454.08
74564,O124768,P1006,4,88.95,48.92,355.8,195.68,160.12
74565,O124768,P1015,2,773.78,425.58,1547.56,851.16,696.4
