order_id,order_date,customer_id,channel,status
O119291,2023-04-25,C3518,Mobile App,Completed
O119292,2024-08-22,C5196,Marketplace,Completed
O119293,2023-11-16,C3024,Web,Completed
O119294,2024-09-17,C1209,Web,Completed
O119295,2024-04-10,C3659,Mobile App,Completed
O119296,2023-11-30,C5975,Mobile App,Completed
O119297,2023-12-02,C3851,Mobile App,Completed
O119298,2023-04-12,C5722,Web,Returned
O119299,2024-01-19,C1422,Web,Completed
O119300,2024-09-11,C4340,Web,Completed
O119301,2024-10-25,C2048,Mobile App,Completed
O119302,2023-11-02,C1252,Mobile App,Completed
O119303,2023-02-23,C3286,Mobile App,Completed
O119304,2024-09-22,C4255,Web,Completed
O119305,2024-02-07,C5515,Mobile App,Completed
O119306,2024-07-08,C3761,Marketplace,Completed
O119307,2024-06-07,C5696,Mobile App,Completed
O119308,2024-05-12,C3902,Marketplace,Completed
O119309,2024-06-24,C3837,Web,Completed
O119310,2023-05-19,C2004,Mobile App,Completed
O119311,2023-07-05,C3864,Marketplace,Completed
O119312,2023-04-30,C5907,Retail Store,Completed
O119313,2024-08-24,C3661,Web,Completed
O119314,2024-05-09,C4131,Mobile App,Completed
O119315,2024-10-08,C2455,Web,Completed
O119316,2024-06-23,C5557,Web,Completed
O119317,2023-08-17,C3279,Mobile App,Completed
O119318,2023-04-03,C2968,Retail Store,Completed
O119319,2024-06-11,C3849,Marketplace,Completed
O119320,2024-09-30,C4397,Web,Completed
O119321,2024-06-05,C5331,Web,Completed
O119322,2023-12-10,C3741,Mobile App,Completed
O119323,2023-11-16,C2723,Web,Completed
O119324,2023-07-17,C2542,Mobile App,Completed
O119325,2023-05-01,C2043,Web,Completed
O119326,2023-11-11,C2341,Web,Completed
O119327,2024-06-23,C1742,Web,Completed
O119328,2024-10-23,C4874,Web,Completed
O119329,2023-05-22,C2584,Marketplace,Completed
O119330,2023-01-05,C5838,Mobile App,Completed
O119331,2024-09-30,C3527,Web,Completed
O119332,2024-09-16,C1509,Web,Completed
O119333,2024-09-04,C5923,Mobile App,Returned
O119334,2023-04-24,C4356,Web,Completed
O119335,2024-05-30,C1977,Mobile App,Completed
O119336,2023-11-20,C4779,Mobile App,Completed
O119337,2024-02-14,C1244,Mobile App,Completed
O119338,2024-01-12,C1426,Marketplace,Completed
O119339,2024-12-12,C2355,Mobile App,Completed
O119340,2023-01-26,C4481,Marketplace,Completed
O119341,2023-02-08,C4050,Web,Completed
O119342,2023-04-19,C2601,Marketplace,Completed
O119343,2023-12-31,C5771,Web,Completed
O119344,2023-05-20,C4642,Web,Completed
O119345,2024-01-15,C4379,Web,Completed
O119346,2024-08-09,C1194,Web,Completed
O119347,2023-06-08,C4932,Mobile App,Completed
O119348,2024-07-22,C1689,Mobile App,Completed
O119349,2024-11-09,C4090,Web,Completed
O119350,2023-11-13,C2378,Retail Store,Completed
O119351,2023-02-12,C5816,Mobile App,Completed
O119352,2024-11-18,C5848,Web,Completed
O119353,2024-12-19,C3937,Mobile App,Completed
O119354,2024-02-11,C3498,Mobile App,Completed
O119355,2024-12-23,C4390,Web,Completed
O119356,2024-11-26,C5409,Mobile App,Returned
O119357,2024-05-01,C5918,Web,Completed
O119358,2023-12-22,C5631,Mobile App,Completed
O119359,2024-05-04,C3788,Web,Completed
O119360,2023-08-14,C1571,Web,Completed
O119361,2024-04-09,C2184,Mobile App,Completed
O119362,2023-12-16,C2914,Web,Completed
O119363,2024-09-28,C5747,Web,Completed
O119364,2024-08-21,C2713,Web,Completed
O119365,2024-06-18,C3755,Marketplace,Completed
O119366,2024-07-14,C4716,Mobile App,Completed
O119367,2023-05-07,C5039,Marketplace,Completed
O119368,2023-05-15,C2180,Mobile App,Completed
O119369,2024-09-04,C3012,Web,Completed
O119370,2023-11-11,C5445,Mobile App,Completed
O119371,2023-03-02,C5803,Web,Completed
O119372,2023-05-01,C3915,Mobile App,Completed
O119373,2024-02-18,C4940,Mobile App,Completed
O119374,2024-05-08,C3533,Retail Store,Completed
O119375,2023-03-12,C4169,Mobile App,Completed
O119376,2023-10-26,C5927,Marketplace,Completed
O119377,2023-09-24,C4827,Web,Completed
O119378,2023-09-10,C4850,Web,Completed
O119379,2023-02-27,C5096,Web,Completed
O119380,2024-04-03,C1067,Marketplace,Completed
O119381,2023-07-19,C5272,Web,Completed
O119382,2023-12-21,C4042,Marketplace,Completed
O119383,2023-05-27,C3777,Marketplace,Completed
O119384,2024-06-19,C5702,Web,Completed
O119385,2023-02-14,C4514,Marketplace,Completed
O119386,2023-08-29,C3943,Mobile App,Completed
O119387,2024-10-06,C5844,Web,Completed
O119388,2023-05-10,C3844,Marketplace,Returned
O119389,2023-12-25,C3861,Web,Completed
O119390,2023-01-16,C1539,Web,Completed
O119391,2024-01-26,C1043,Web,Completed
O119392,2023-09-22,C2935,Mobile App,Completed
O119393,2024-04-16,C1057,Web,Completed
O119394,2023-05-09,C3835,Marketplace,Returned
O119395,2023-05-02,C4850,Web,Completed
O119396,2024-06-22,C2644,Mobile App,Completed
O119397,2024-06-23,C1230,Retail Store,Completed
O119398,2023-10-23,C5402,Retail Store,Completed
O119399,2023-01-06,C4413,Marketplace,Completed
O119400,2023-03-15,C1419,Web,Completed
O119401,2024-04-14,C5454,Web,Completed
O119402,2024-02-17,C3274,Mobile App,Completed
O119403,2023-12-07,C3803,Web,Completed
O119404,2024-10-20,C5039,Marketplace,Completed
O119405,2023-04-02,C2164,Web,Completed
O119406,2023-04-23,C1971,Marketplace,Completed
O119407,2024-04-08,C5643,Web,Completed
O119408,2024-09-17,C1551,Mobile App,Completed
O119409,2023-01-17,C3529,Web,Completed
O119410,2024-12-10,C2295,Marketplace,Completed
O119411,2024-02-16,C1894,Marketplace,Completed
O119412,2024-08-10,C5493,Mobile App,Completed
O119413,2023-12-01,C3062,Web,Completed
O119414,2023-08-06,C5910,Mobile App,Returned
O119415,2023-05-25,C4835,Marketplace,Completed
O119416,2024-09-14,C4241,Marketplace,Completed
O119417,2024-06-07,C3877,Mobile App,Completed
O119418,2023-07-06,C1737,Web,Completed
O119419,2023-05-20,C3805,Retail Store,Completed
O119420,2024-04-17,C5793,Mobile App,Completed
O119421,2023-07-04,C1207,Web,Completed
O119422,2024-04-18,C5211,Retail Store,Completed
O119423,2024-06-30,C3099,Marketplace,Completed
O119424,2023-12-11,C3206,Web,Completed
O119425,2024-02-07,C4435,Web,Completed
O119426,2023-12-10,C4855,Web,Completed
O119427,2024-11-30,C1851,Mobile App,Returned
O119428,2023-06-01,C4562,Web,Completed
O119429,2024-01-08,C5908,Retail Store,Completed
O119430,2024-07-19,C2169,Web,Completed
O119431,2023-08-22,C1134,Marketplace,Completed
O119432,2023-03-30,C2271,Marketplace,Completed
O119433,2024-12-02,C2313,Retail Store,Completed
O119434,2023-12-29,C3363,Web,Completed
O119435,2023-03-14,C1176,Web,Completed
O119436,2024-12-27,C3870,Marketplace,Completed
O119437,2023-04-25,C2279,Web,Completed
O119438,2023-03-15,C3795,Web,Completed
O119439,2024-11-18,C2553,Web,Completed
O119440,2024-08-05,C5533,Mobile App,Completed
O119441,2023-11-29,C3400,Marketplace,Completed
O119442,2023-07-17,C5921,Mobile App,Completed
O119443,2024-05-04,C5317,Web,Completed
O119444,2023-11-03,C4701,Mobile App,Completed
O119445,2024-12-15,C2501,Marketplace,Completed
O119446,2023-11-22,C5205,Web,Completed
O119447,2024-01-06,C2010,Web,Completed
O119448,2024-09-27,C5036,Web,Completed
O119449,2023-08-23,C2019,Mobile App,Completed
O119450,2023-07-23,C3631,Retail Store,Completed
O119451,2024-06-01,C1424,Retail Store,Completed
O119452,2023-01-20,C3834,Marketplace,Completed
O119453,2023-11-14,C1742,Web,Completed
O119454,2024-07-13,C5259,Retail Store,Returned
O119455,2023-04-05,C2484,Mobile App,Completed
O119456,2024-02-24,C5942,Retail Store,Completed
O119457,2024-01-27,C2152,Retail Store,Completed
O119458,2023-01-11,C4764,Web,Completed
O119459,2024-01-18,C1389,Web,Completed
O119460,2024-04-23,C3805,Mobile App,Completed
O119461,2024-03-22,C5794,Marketplace,Returned
O119462,2023-02-21,C2112,Web,Completed
O119463,2023-03-13,C1386,Mobile App,Completed
O119464,2023-04-09,C4012,Web,Completed
O119465,2023-05-19,C4687,Web,Completed
O119466,2024-06-08,C2351,Mobile App,Completed
O119467,2023-06-07,C2329,Web,Completed
O119468,2023-09-17,C3947,Retail Store,Completed
O119469,2023-05-07,C3764,Web,Completed
O119470,2023-11-06,C2334,Web,Completed
O119471,2023-06-28,C1007,Web,Completed
O119472,2024-01-04,C2946,Web,Cancelled
O119473,2023-07-16,C1036,Web,Completed
O119474,2024-04-20,C5041,Web,Completed
O119475,2024-12-29,C2684,Mobile App,Completed
O119476,2023-12-21,C1380,Web,Completed
O119477,2024-01-09,C4519,Mobile App,Completed
O119478,2024-08-29,C4655,Web,Completed
O119479,2023-04-13,C5862,Marketplace,Completed
O119480,2023-12-09,C4806,Mobile App,Completed
O119481,2023-10-10,C3260,Web,Completed
O119482,2023-01-22,C2823,Mobile App,Completed
O119483,2024-02-11,C4400,Web,Completed
O119484,2024-02-04,C1916,Web,Completed
O119485,2024-01-12,C3834,Web,Completed
O119486,2023-08-10,C2632,Mobile App,Completed
O119487,2023-04-21,C5697,Web,Completed
O119488,2024-02-21,C1891,Mobile App,Completed
O119489,2024-03-28,C3807,Mobile App,Completed
O119490,2023-05-07,C2419,Marketplace,Completed
O119491,2023-12-19,C2372,Web,Completed
O119492,2023-02-04,C4488,Retail Store,Completed
O119493,2024-04-09,C4526,Mobile App,Completed
O119494,2023-12-03,C5187,Web,Completed
O119495,2024-05-16,C5299,Web,Completed
O119496,2023-05-10,C5428,Mobile App,Completed
O119497,2023-11-01,C5242,Mobile App,Completed
O119498,2024-02-13,C1616,Web,Completed
O119499,2023-12-12,C5008,Web,Completed
O119500,2024-05-16,C5464,Web,Completed
O119501,2024-09-13,C1460,Marketplace,Completed
O119502,2024-01-29,C5065,Web,Completed
O119503,2024-04-01,C3325,Mobile App,Completed
O119504,2024-01-26,C2816,Mobile App,Completed
O119505,2024-02-18,C3144,Web,Completed
O119506,2024-12-26,C3271,Mobile App,Completed
O119507,2023-11-28,C5922,Mobile App,Completed
O119508,2024-06-25,C5378,Mobile App,Completed
O119509,2023-11-12,C1737,Mobile App,Completed
O119510,2024-03-20,C5564,Web,Completed
O119511,2023-10-02,C3295,Web,Returned
O119512,2024-05-10,C5321,Web,Completed
O119513,2024-06-18,C4654,Mobile App,Completed
O119514,2024-11-28,C4537,Mobile App,Completed
O119515,2024-07-17,C1322,Marketplace,Completed
O119516,2023-08-29,C2981,Web,Completed
O119517,2024-10-30,C5466,Web,Completed
O119518,2024-01-08,C2679,Mobile App,Completed
O119519,2024-09-25,C4533,Mobile App,Completed
O119520,2023-06-08,C2792,Marketplace,Completed
O119521,2024-03-28,C1682,Web,Completed
O119522,2023-10-21,C3139,Web,Completed
O119523,2024-06-14,C4426,Marketplace,Returned
O119524,2023-01-16,C5628,Web,Completed
O119525,2024-11-06,C4183,Mobile App,Completed
O119526,2024-12-15,C3320,Web,Completed
O119527,2023-02-27,C1605,Web,Completed
O119528,2024-03-03,C5339,Retail Store,Completed
O119529,2024-12-18,C5823,Web,Completed
O119530,2023-12-27,C3590,Marketplace,Completed
O119531,2023-05-23,C3536,Mobile App,Completed
O119532,2023-08-13,C5087,Marketplace,Completed
O119533,2024-06-21,C3676,Web,Completed
O119534,2023-06-14,C1670,Mobile App,Completed
O119535,2023-11-19,C4419,Web,Completed
O119536,2023-10-25,C1959,Mobile App,Completed
O119537,2023-06-08,C2005,Web,Completed
O119538,2024-12-16,C2228,Web,Completed
O119539,2023-12-12,C3969,Retail Store,Completed
O119540,2024-04-13,C1877,Web,Completed
O119541,2023-01-30,C2629,Web,Completed
O119542,2023-06-03,C5143,Web,Completed
O119543,2024-12-22,C5399,Mobile App,Completed
O119544,2024-05-23,C2573,Web,Completed
O119545,2023-06-26,C5479,Marketplace,Completed
O119546,2023-11-11,C2657,Web,Completed
O119547,2024-09-17,C4782,Web,Completed
O119548,2023-05-24,C1142,Mobile App,Completed
O119549,2023-08-07,C1848,Mobile App,Completed
O119550,2023-06-25,C2589,Web,Completed
O119551,2024-04-30,C3356,Web,Completed
O119552,2023-10-04,C3746,Mobile App,Completed
O119553,2023-02-03,C5813,Marketplace,Completed
O119554,2023-12-24,C1275,Web,Completed
O119555,2023-10-15,C2808,Web,Completed
O119556,2024-11-13,C3041,Marketplace,Completed
O119557,2023-10-31,C2622,Web,Completed
O119558,2023-06-30,C3464,Web,Completed
O119559,2023-05-23,C2092,Mobile App,Completed
O119560,2023-11-19,C3171,Web,Returned
O119561,2024-03-03,C1360,Web,Completed
O119562,2023-02-26,C1777,Web,Completed
O119563,2023-02-08,C1379,Marketplace,Returned
O119564,2023-12-02,C4038,Web,Completed
O119565,2024-01-12,C1874,Mobile App,Completed
O119566,2023-06-15,C5320,Web,Completed
O119567,2023-11-29,C3057,Web,Returned
O119568,2024-04-24,C2275,Web,Completed
O119569,2023-12-06,C3808,Web,Completed
O119570,2023-02-27,C1272,Mobile App,Completed
O119571,2024-12-08,C3649,Marketplace,Completed
O119572,2024-04-07,C3741,Mobile App,Completed
O119573,2024-06-07,C3132,Web,Completed
O119574,2024-11-10,C4741,Web,Completed
O119575,2023-01-05,C5346,Marketplace,Completed
O119576,2024-11-30,C4617,Web,Completed
O119577,2024-10-07,C5137,Web,Completed
O119578,2023-08-17,C3098,Mobile App,Completed
O119579,2024-02-21,C2960,Mobile App,Completed
O119580,2023-01-12,C1250,Mobile App,Completed
O119581,2024-09-06,C3545,Web,Completed
O119582,2023-05-14,C5736,Retail Store,Completed
O119583,2024-11-22,C5428,Marketplace,Completed
O119584,2024-06-02,C1577,Mobile App,Completed
O119585,2024-12-13,C1936,Web,Completed
O119586,2024-10-21,C5478,Marketplace,Completed
O119587,2024-11-18,C2764,Mobile App,Completed
O119588,2023-12-28,C3862,Marketplace,Completed
O119589,2023-12-10,C3997,Web,Completed
O119590,2024-05-16,C3074,Mobile App,Completed
O119591,2024-03-21,C3232,Web,Returned
O119592,2024-12-18,C5214,Mobile App,Completed
O119593,2024-08-31,C3789,Web,Completed
O119594,2024-01-22,C5907,Web,Completed
O119595,2024-02-23,C1201,Marketplace,Completed
O119596,2024-12-08,C1616,Marketplace,Completed
O119597,2024-12-29,C3449,Web,Completed
O119598,2024-01-04,C4369,Web,Completed
O119599,2024-08-07,C5787,Web,Completed
O119600,2023-04-25,C5690,Marketplace,Completed
O119601,2024-05-08,C5704,Web,Completed
O119602,2023-12-27,C3252,Web,Completed
O119603,2024-09-14,C4475,Mobile App,Completed
O119604,2024-02-22,C2376,Marketplace,Completed
O119605,2023-10-04,C5670,Marketplace,Completed
O119606,2023-11-05,C5273,Marketplace,Completed
O119607,2024-02-19,C4785,Web,Completed
O119608,2024-02-29,C4364,Marketplace,Completed
O119609,2023-08-17,C1942,Web,Completed
O119610,2024-01-25,C4506,Marketplace,Completed
O119611,2023-07-29,C4433,Mobile App,Completed
O119612,2024-11-20,C2534,Web,Completed
O119613,2024-01-26,C5950,Mobile App,Completed
O119614,2024-09-03,C2737,Web,Completed
O119615,2023-10-05,C4274,Web,Completed
O119616,2023-10-15,C5876,Web,Completed
O119617,2024-02-21,C5028,Marketplace,Completed
O119618,2024-03-25,C4875,Web,Completed
O119619,2024-02-18,C4473,Web,Completed
O119620,2024-08-22,C1334,Web,Completed
O119621,2023-09-20,C1186,Mobile App,Returned
O119622,2024-06-17,C4631,Web,Completed
O119623,2024-03-08,C1092,Marketplace,Completed
O119624,2023-12-20,C4368,Web,Completed
O119625,2024-12-19,C4729,Web,Completed
O119626,2023-03-11,C2134,Web,Returned
O119627,2024-08-16,C2530,Web,Completed
O119628,2024-11-08,C5236,Marketplace,Completed
O119629,2024-01-29,C3403,Mobile App,Completed
O119630,2023-12-22,C4421,Mobile App,Completed
O119631,2024-03-02,C2646,Web,Completed
O119632,2024-09-24,C1766,Marketplace,Completed
O119633,2024-11-13,C1991,Mobile App,Completed
O119634,2024-12-08,C2152,Retail Store,Completed
O119635,2023-07-09,C2525,Marketplace,Completed
O119636,2023-04-21,C4533,Mobile App,Completed
O119637,2024-10-17,C3188,Marketplace,Completed
O119638,2023-04-22,C3456,Web,Completed
O119639,2023-12-11,C2462,Marketplace,Completed
O119640,2023-07-05,C3997,Web,Completed
O119641,2024-10-14,C5828,Web,Completed
O119642,2024-08-06,C5097,Web,Completed
O119643,2024-07-15,C5721,Web,Completed
O119644,2023-05-29,C3178,Web,Completed
O119645,2023-05-04,C1545,Mobile App,Completed
O119646,2023-04-07,C2291,Marketplace,Completed
O119647,2024-09-18,C2182,Web,Completed
O119648,2024-05-30,C3623,Web,Completed
O119649,2024-10-29,C1606,Marketplace,Completed
O119650,2024-12-16,C3132,Web,Completed
O119651,2024-11-10,C3965,Mobile App,Completed
O119652,2023-11-26,C3074,Mobile App,Completed
O119653,2024-02-28,C3725,Mobile App,Completed
O119654,2023-12-14,C3540,Marketplace,Completed
O119655,2024-09-28,C1640,Marketplace,Returned
O119656,2023-11-13,C1936,Web,Completed
O119657,2024-02-11,C4247,Marketplace,Completed
O119658,2024-12-10,C3263,Web,Completed
O119659,2023-10-01,C2763,Web,Completed
O119660,2023-08-25,C3736,Web,Completed
O119661,2024-08-20,C3347,Web,Returned
O119662,2024-12-20,C4133,Marketplace,Completed
O119663,2023-11-15,C4627,Web,Completed
O119664,2023-03-18,C1517,Web,Completed
O119665,2023-12-21,C1139,Mobile App,Completed
O119666,2023-11-18,C4353,Mobile App,Completed
O119667,2023-06-01,C5432,Marketplace,Completed
O119668,2023-10-30,C4525,Marketplace,Completed
O119669,2024-10-05,C1565,Mobile App,Completed
O119670,2024-03-15,C5354,Web,Completed
O119671,2023-09-15,C3707,Mobile App,Completed
O119672,2024-04-29,C1007,Mobile App,Completed
O119673,2024-09-01,C5714,Mobile App,Completed
O119674,2024-10-21,C1165,Web,Completed
O119675,2024-08-31,C5767,Web,Completed
O119676,2024-12-02,C4771,Web,Returned
O119677,2023-01-27,C4747,Retail Store,Completed
O119678,2023-11-28,C5495,Mobile App,Completed
O119679,2023-07-06,C4187,Web,Completed
O119680,2024-12-18,C1558,Web,Completed
O119681,2023-09-14,C3531,Web,Completed
O119682,2023-05-17,C1792,Web,Returned
O119683,2023-03-11,C1795,Marketplace,Completed
O119684,2023-02-12,C1431,Mobile App,Completed
O119685,2023-08-11,C3448,Web,Completed
O119686,2023-02-02,C4316,Mobile App,Completed
O119687,2024-12-26,C2669,Mobile App,Completed
O119688,2023-12-01,C4545,Mobile App,Completed
O119689,2023-08-10,C5540,Web,Returned
O119690,2024-09-26,C2575,Retail Store,Completed
O119691,2023-02-28,C1068,Web,Completed
O119692,2023-07-12,C4560,Marketplace,Completed
O119693,2024-07-03,C4017,Web,Completed
O119694,2023-11-12,C1329,Web,Completed
O119695,2024-12-16,C5190,Mobile App,Cancelled
O119696,2024-02-25,C4065,Web,Completed
O119697,2024-12-19,C1228,Marketplace,Completed
O119698,2023-12-17,C4323,Mobile App,Completed
O119699,2024-04-29,C3884,Mobile App,Completed
O119700,2023-11-09,C1088,Mobile App,Completed
O119701,2024-05-19,C3710,Mobile App,Completed
O119702,2023-10-04,C3502,Mobile App,Completed
O119703,2024-06-02,C1279,Marketplace,Completed
O119704,2023-04-17,C2838,Mobile App,Completed
O119705,2024-02-03,C4522,Mobile App,Completed
O119706,2023-09-27,C3903,Web,Completed
O119707,2023-02-06,C3078,Mobile App,Completed
O119708,2023-11-03,C3975,Mobile App,Completed
O119709,2023-08-18,C3218,Web,Completed
O119710,2024-11-06,C1423,Mobile App,Completed
O119711,2023-08-08,C1266,Marketplace,Completed
O119712,2024-10-05,C4151,Mobile App,Completed
O119713,2023-09-11,C2964,Marketplace,Completed
O119714,2024-11-17,C4795,Mobile App,Completed
O119715,2024-11-17,C1505,Web,Returned
O119716,2024-11-23,C5079,Mobile App,Returned
O119717,2024-12-05,C4589,Web,Completed
O119718,2023-12-10,C5140,Mobile App,Returned
O119719,2023-10-09,C4908,Marketplace,Completed
O119720,2024-12-11,C1264,Web,Returned
O119721,2023-05-20,C1819,Marketplace,Completed
O119722,2024-03-25,C1885,Web,Completed
O119723,2023-06-19,C1569,Mobile App,Completed
O119724,2023-12-10,C4643,Web,Completed
O119725,2024-08-07,C5847,Web,Completed
O119726,2023-08-05,C5115,Marketplace,Completed
O119727,2023-11-06,C3248,Mobile App,Completed
O119728,2023-02-21,C5537,Marketplace,Completed
O119729,2023-09-30,C4689,Web,Completed
O119730,2023-03-28,C4511,Mobile App,Completed
O119731,2024-07-25,C2141,Mobile App,Completed
O119732,2023-12-02,C5008,Web,Completed
O119733,2024-05-31,C1809,Web,Completed
O119734,2023-01-02,C3861,Marketplace,Completed
O119735,2023-10-21,C2544,Mobile App,Completed
O119736,2023-12-15,C4532,Retail Store,Completed
O119737,2024-12-07,C4733,Web,Completed
O119738,2023-12-01,C3904,Web,Completed
O119739,2023-12-24,C3644,Web,Completed
O119740,2024-10-15,C1001,Marketplace,Completed
O119741,2023-10-16,C5175,Marketplace,Completed
O119742,2023-11-02,C4406,Retail Store,Completed
O119743,2023-11-13,C1051,Marketplace,Completed
O119744,2023-01-29,C3649,Web,Completed
O119745,2024-01-22,C3748,Marketplace,Completed
O119746,2024-12-10,C1118,Marketplace,Completed
O119747,2023-12-27,C3135,Web,Completed
O119748,2024-03-04,C1348,Mobile App,Completed
O119749,2024-12-30,C1812,Mobile App,Completed
O119750,2023-10-09,C5210,Web,Completed
O119751,2023-03-09,C2787,Web,Completed
O119752,2023-04-30,C1627,Marketplace,Completed
O119753,2024-10-15,C3452,Web,Completed
O119754,2024-10-05,C3659,Web,Completed
O119755,2023-12-25,C2926,Marketplace,Completed
O119756,2024-09-28,C1559,Marketplace,Completed
O119757,2023-06-12,C5542,Web,Completed
O119758,2023-03-24,C1335,Web,Completed
O119759,2024-02-02,C2851,Web,Completed
O119760,2024-05-25,C4328,Mobile App,Completed
O119761,2024-12-02,C5373,Web,Completed
O119762,2024-07-04,C4491,Mobile App,Completed
O119763,2024-04-30,C3920,Web,Completed
O119764,2024-05-06,C3206,Web,Completed
O119765,2023-11-03,C5086,Web,Completed
O119766,2023-05-06,C3314,Web,Completed
O119767,2023-01-15,C3955,Web,Completed
O119768,2023-12-29,C3141,Mobile App,Completed
O119769,2024-09-06,C4895,Mobile App,Completed
O119770,2023-10-03,C1244,Web,Completed
O119771,2024-04-08,C2083,Web,Completed
O119772,2023-11-19,C5216,Web,Completed
O119773,2024-03-21,C1471,Web,Completed
O119774,2023-02-06,C4030,Web,Completed
O119775,2023-04-02,C4071,Marketplace,Completed
O119776,2023-06-08,C1680,Retail Store,Completed
O119777,2024-06-14,C2292,Mobile App,Completed
O119778,2023-07-16,C2517,Web,Returned
O119779,2024-12-09,C3332,Mobile App,Completed
O119780,2023-03-05,C3683,Marketplace,Completed
O119781,2024-06-06,C2206,Marketplace,Completed
O119782,2024-01-11,C2595,Marketplace,Completed
O119783,2023-02-19,C4204,Marketplace,Completed
O119784,2024-07-30,C5441,Marketplace,Completed
O119785,2023-12-08,C4626,Web,Completed
O119786,2024-04-25,C5543,Mobile App,Completed
O119787,2023-08-20,C3519,Mobile App,Returned
O119788,2023-04-24,C1164,Mobile App,Completed
O119789,2023-01-25,C2825,Mobile App,Completed
O119790,2023-08-08,C5991,Marketplace,Completed
O119791,2024-06-16,C4053,Marketplace,Completed
O119792,2023-11-16,C2377,Web,Returned
O119793,2024-06-19,C5222,Mobile App,Completed
O119794,2023-09-03,C2900,Mobile App,Completed
O119795,2023-04-02,C2504,Mobile App,Completed
O119796,2023-11-20,C1019,Mobile App,Completed
O119797,2023-01-28,C1669,Marketplace,Completed
O119798,2023-03-23,C3170,Web,Completed
O119799,2024-12-02,C3869,Mobile App,Returned
O119800,2024-06-30,C1878,Marketplace,Completed
O119801,2023-03-24,C3188,Web,Completed
O119802,2024-05-15,C3024,Web,Returned
O119803,2023-08-15,C3714,Mobile App,Completed
O119804,2023-04-09,C5500,Mobile App,Completed
O119805,2023-08-03,C3281,Mobile App,Completed
O119806,2024-03-26,C4556,Web,Completed
O119807,2024-05-22,C4035,Web,Completed
O119808,2023-11-11,C5178,Marketplace,Completed
O119809,2024-11-09,C5762,Mobile App,Completed
O119810,2024-03-24,C4970,Web,Completed
O119811,2023-11-07,C2080,Web,Completed
O119812,2023-12-09,C2288,Web,Completed
O119813,2024-12-18,C2213,Web,Completed
O119814,2023-11-09,C4775,Web,Completed
O119815,2024-04-02,C5990,Mobile App,Completed
O119816,2024-03-04,C1282,Web,Completed
O119817,2023-09-29,C5896,Mobile App,Completed
O119818,2023-10-01,C4191,Mobile App,Completed
O119819,2024-09-08,C3307,Web,Completed
O119820,2024-05-01,C4776,Web,Returned
O119821,2023-02-11,C3410,Marketplace,Completed
O119822,2024-08-30,C2777,Web,Completed
O119823,2023-11-19,C3827,Marketplace,Completed
O119824,2023-12-22,C3336,Web,Completed
O119825,2023-02-06,C3782,Mobile App,Completed
O119826,2023-11-29,C5111,Mobile App,Completed
O119827,2024-03-07,C4629,Mobile App,Completed
O119828,2024-11-03,C4872,Mobile App,Completed
O119829,2024-06-07,C3625,Web,Completed
O119830,2024-03-02,C5947,Marketplace,Completed
O119831,2024-07-21,C4675,Marketplace,Completed
O119832,2024-12-13,C2570,Mobile App,Completed
O119833,2023-12-01,C4840,Web,Completed
O119834,2023-10-29,C2818,Web,Completed
O119835,2024-12-15,C2720,Web,Completed
O119836,2024-05-30,C3256,Marketplace,Completed
O119837,2023-05-30,C4462,Web,Completed
O119838,2023-02-12,C2399,Mobile App,Completed
O119839,2023-07-05,C3711,Marketplace,Completed
O119840,2023-11-28,C5164,Mobile App,Completed
O119841,2023-03-11,C5781,Mobile App,Completed
O119842,2023-04-09,C2595,Web,Completed
O119843,2023-10-03,C3708,Web,Completed
O119844,2023-10-18,C5486,Web,Completed
O119845,2024-10-05,C4903,Mobile App,Completed
O119846,2024-03-12,C4303,Mobile App,Completed
O119847,2023-01-23,C1566,Web,Completed
O119848,2024-11-10,C5061,Web,Completed
O119849,2024-08-28,C4221,Mobile App,Completed
O119850,2024-11-05,C3467,Web,Completed
O119851,2024-01-10,C1562,Mobile App,Completed
O119852,2023-11-24,C4509,Web,Completed
O119853,2024-11-21,C4351,Retail Store,Completed
O119854,2024-04-26,C2292,Marketplace,Completed
O119855,2024-12-17,C2632,Mobile App,Returned
O119856,2024-09-23,C5806,Web,Completed
O119857,2024-01-19,C4174,Mobile App,Completed
O119858,2023-03-28,C3632,Mobile App,Completed
O119859,2024-11-30,C3171,Mobile App,Completed
O119860,2024-01-30,C3676,Web,Completed
O119861,2023-03-10,C5096,Mobile App,Completed
O119862,2024-04-19,C1282,Marketplace,Returned
O119863,2024-05-30,C1613,Web,Completed
O119864,2023-11-08,C2044,Marketplace,Completed
O119865,2023-03-02,C2216,Mobile App,Completed
O119866,2023-12-24,C1656,Mobile App,Completed
O119867,2023-06-05,C3121,Web,Completed
O119868,2023-03-14,C1044,Marketplace,Completed
O119869,2024-04-03,C2750,Mobile App,Completed
O119870,2023-01-17,C1136,Marketplace,Returned
O119871,2023-11-13,C1456,Web,Returned
O119872,2023-02-17,C4287,Web,Returned
O119873,2024-08-23,C3155,Web,Completed
O119874,2024-12-11,C5861,Mobile App,Completed
O119875,2023-07-14,C3870,Marketplace,Completed
O119876,2024-03-13,C2936,Mobile App,Completed
O119877,2023-08-18,C4668,Mobile App,Completed
O119878,2023-02-10,C5173,Web,Completed
O119879,2024-12-29,C1992,Retail Store,Completed
O119880,2023-10-24,C3722,Web,Completed
O119881,2023-11-23,C2416,Web,Completed
