customer_id,signup_date,country,acq_channel,plan,monthly_price
U11557,2024-06-10,ES,Affiliate,Business,199.0
U11858,2024-06-10,US,Organic,Starter,19.0
U12546,2024-06-10,JP,Paid Social,Pro,49.0
U14178,2024-06-10,US,Paid Search,Pro,49.0
U14137,2024-06-10,US,Paid Social,Pro,49.0
U10250,2024-06-10,AU,Organic,Starter,19.0
U11644,2024-06-10,BR,Paid Social,Starter,19.0
U13896,2024-06-11,ES,Email,Starter,19.0
U11058,2024-06-11,DE,Organic,Starter,19.0
U10906,2024-06-11,DE,Paid Social,Starter,19.0
U13597,2024-06-11,DE,Organic,Business,199.0
U12630,2024-06-11,ES,Email,Pro,49.0
U10183,2024-06-11,AU,Paid Search,Pro,49.0
U12667,2024-06-12,US,Organic,Enterprise,599.0
U10283,2024-06-12,US,Paid Social,Pro,49.0
U10432,2024-06-12,AU,Organic,Pro,49.0
U10087,2024-06-12,DE,Referral,Pro,49.0
U10830,2024-06-13,AU,Paid Search,Starter,19.0
U14054,2024-06-13,IN,Organic,Pro,49.0
U11284,2024-06-13,BR,Organic,Starter,19.0
U12170,2024-06-13,CA,Organic,Enterprise,599.0
U10015,2024-06-13,US,Organic,Starter,19.0
U13573,2024-06-13,US,Referral,Starter,19.0
U11014,2024-06-13,UK,Organic,Starter,19.0
U11970,2024-06-13,IN,Referral,Starter,19.0
U15568,2024-06-13,CA,Referral,Pro,49.0
U13603,2024-06-13,US,Paid Search,Starter,19.0
U11615,2024-06-14,US,Paid Search,Starter,19.0
U13232,2024-06-14,US,Paid Social,Pro,49.0
U10756,2024-06-14,DE,Paid Search,Pro,49.0
U11030,2024-06-14,CA,Affiliate,Starter,19.0
U11357,2024-06-14,US,Organic,Starter,19.0
U14490,2024-06-15,US,Paid Search,Starter,19.0
U10675,2024-06-15,CA,Referral,Enterprise,599.0
U13200,2024-06-15,FR,Paid Social,Starter,19.0
U11930,2024-06-16,AU,Paid Search,Starter,19.0
U10615,2024-06-16,US,Organic,Pro,49.0
U11126,2024-06-16,US,Paid Search,Starter,19.0
U15259,2024-06-16,US,Paid Search,Starter,19.0
U13902,2024-06-17,CA,Email,Starter,19.0
U14634,2024-06-17,FR,Referral,Business,199.0
U14192,2024-06-17,BR,Affiliate,Starter,19.0
U13344,2024-06-17,US,Paid Search,Starter,19.0
U14648,2024-06-17,ES,Referral,Starter,19.0
U11924,2024-06-18,BR,Referral,Starter,19.0
U10916,2024-06-18,US,Referral,Business,199.0
U14577,2024-06-18,FR,Paid Social,Starter,19.0
U12514,2024-06-18,FR,Organic,Business,199.0
U15451,2024-06-18,US,Paid Social,Starter,19.0
U10011,2024-06-18,FR,Paid Social,Starter,19.0
U14408,2024-06-18,UK,Paid Social,Starter,19.0
U12568,2024-06-18,FR,Email,Pro,49.0
U15537,2024-06-19,AU,Paid Social,Pro,49.0
U12370,2024-06-19,US,Organic,Business,199.0
U14465,2024-06-19,US,Referral,Starter,19.0
U14223,2024-06-19,UK,Organic,Pro,49.0
U12619,2024-06-19,BR,Organic,Enterprise,599.0
U10804,2024-06-19,UK,Referral,Enterprise,599.0
U12879,2024-06-19,US,Paid Search,Starter,19.0
U14328,2024-06-19,UK,Organic,Starter,19.0
U11976,2024-06-20,FR,Email,Starter,19.0
U14369,2024-06-20,FR,Referral,Starter,19.0
U14478,2024-06-20,CA,Referral,Starter,19.0
U10960,2024-06-20,ES,Email,Starter,19.0
U14195,2024-06-20,AU,Paid Search,Pro,49.0
U10042,2024-06-20,JP,Paid Social,Starter,19.0
U10829,2024-06-20,UK,Affiliate,Starter,19.0
U11112,2024-06-20,UK,Paid Search,Starter,19.0
U12708,2024-06-20,AU,Referral,Business,199.0
U13669,2024-06-20,FR,Organic,Pro,49.0
U10349,2024-06-21,IN,Paid Social,Starter,19.0
U10542,2024-06-21,US,Paid Search,Starter,19.0
U12425,2024-06-21,CA,Organic,Starter,19.0
U12699,2024-06-21,BR,Organic,Business,199.0
U12184,2024-06-21,ES,Paid Search,Pro,49.0
U10751,2024-06-21,US,Email,Starter,19.0
U15047,2024-06-21,JP,Organic,Business,199.0
U11627,2024-06-22,JP,Paid Search,Business,199.0
U15393,2024-06-22,US,Paid Search,Pro,49.0
U12927,2024-06-22,US,Email,Starter,19.0
U14067,2024-06-22,UK,Paid Social,Business,199.0
U14099,2024-06-22,FR,Organic,Starter,19.0
U10480,2024-06-22,CA,Paid Search,Starter,19.0
U11745,2024-06-22,US,Organic,Starter,19.0
U11017,2024-06-23,CA,Paid Social,Starter,19.0
U15337,2024-06-23,ES,Paid Search,Business,199.0
U12035,2024-06-23,IN,Email,Starter,19.0
U10103,2024-06-23,DE,Referral,Pro,49.0
U10425,2024-06-23,US,Organic,Starter,19.0
U13454,2024-06-23,DE,Paid Search,Pro,49.0
U10672,2024-06-23,FR,Paid Social,Pro,49.0
U15350,2024-06-23,US,Paid Social,Starter,19.0
U11773,2024-06-24,US,Paid Search,Pro,49.0
U13268,2024-06-24,UK,Referral,Starter,19.0
U12613,2024-06-24,BR,Organic,Pro,49.0
U12685,2024-06-24,BR,Email,Business,199.0
U10691,2024-06-24,CA,Organic,Pro,49.0
U15064,2024-06-24,UK,Email,Starter,19.0
U14417,2024-06-24,US,Organic,Pro,49.0
U11518,2024-06-25,FR,Referral,Starter,19.0
U14014,2024-06-25,US,Referral,Business,199.0
U14597,2024-06-25,DE,Affiliate,Starter,19.0
U14304,2024-06-25,CA,Paid Social,Pro,49.0
U12456,2024-06-25,US,Organic,Starter,19.0
U14070,2024-06-25,US,Organic,Starter,19.0
U13830,2024-06-25,UK,Organic,Pro,49.0
U10745,2024-06-25,UK,Paid Search,Starter,19.0
U11705,2024-06-25,ES,Organic,Pro,49.0
U10743,2024-06-25,US,Organic,Pro,49.0
U12620,2024-06-26,UK,Organic,Pro,49.0
U14949,2024-06-26,DE,Paid Social,Business,199.0
U15179,2024-06-26,JP,Paid Search,Starter,19.0
U11977,2024-06-26,IN,Paid Social,Starter,19.0
U10582,2024-06-26,US,Paid Search,Business,199.0
U13187,2024-06-26,BR,Paid Search,Starter,19.0
U10334,2024-06-26,US,Paid Search,Business,199.0
U14923,2024-06-26,US,Referral,Starter,19.0
U11508,2024-06-26,AU,Email,Starter,19.0
U10058,2024-06-27,AU,Organic,Business,199.0
U11029,2024-06-27,ES,Affiliate,Business,199.0
U12782,2024-06-28,AU,Email,Starter,19.0
U14548,2024-06-28,FR,Affiliate,Pro,49.0
U13009,2024-06-28,US,Paid Social,Starter,19.0
U10852,2024-06-28,FR,Paid Search,Pro,49.0
U11650,2024-06-28,ES,Paid Search,Starter,19.0
U10469,2024-06-28,UK,Paid Search,Enterprise,599.0
U10381,2024-06-28,DE,Email,Starter,19.0
U14828,2024-06-29,FR,Paid Search,Business,199.0
U12032,2024-06-29,US,Paid Social,Business,199.0
U15059,2024-06-29,DE,Organic,Starter,19.0
U12209,2024-06-29,ES,Organic,Business,199.0
U12533,2024-06-29,IN,Email,Business,199.0
U10219,2024-06-29,FR,Paid Social,Starter,19.0
U11409,2024-06-29,US,Organic,Business,199.0
U12574,2024-06-30,US,Paid Social,Starter,19.0
U11176,2024-06-30,US,Paid Search,Pro,49.0
U14493,2024-06-30,BR,Paid Search,Starter,19.0
U13428,2024-06-30,IN,Paid Search,Starter,19.0
U14838,2024-06-30,IN,Email,Starter,19.0
U10706,2024-06-30,BR,Referral,Starter,19.0
U10412,2024-06-30,BR,Paid Search,Starter,19.0
U14425,2024-06-30,ES,Paid Search,Enterprise,599.0
U13195,2024-06-30,US,Referral,Starter,19.0
U11693,2024-07-01,US,Paid Search,Starter,19.0
U13954,2024-07-01,ES,Referral,Pro,49.0
U10005,2024-07-01,FR,Referral,Business,199.0
U14693,2024-07-01,JP,Organic,Starter,19.0
U13273,2024-07-01,DE,Paid Search,Pro,49.0
U12227,2024-07-01,ES,Paid Search,Business,199.0
U10945,2024-07-01,CA,Paid Search,Starter,19.0
U10585,2024-07-01,US,Organic,Enterprise,599.0
U13414,2024-07-01,US,Paid Search,Pro,49.0
U15152,2024-07-01,US,Paid Search,Starter,19.0
U13548,2024-07-01,JP,Paid Search,Starter,19.0
U11349,2024-07-02,IN,Referral,Starter,19.0
U12518,2024-07-02,US,Organic,Starter,19.0
U13628,2024-07-02,US,Referral,Starter,19.0
U13785,2024-07-02,CA,Email,Pro,49.0
U15572,2024-07-02,US,Paid Search,Enterprise,599.0
U13875,2024-07-02,JP,Paid Search,Business,199.0
U13045,2024-07-02,AU,Organic,Pro,49.0
U14854,2024-07-02,US,Paid Search,Business,199.0
U12581,2024-07-02,DE,Paid Search,Pro,49.0
U14237,2024-07-03,CA,Paid Search,Enterprise,599.0
U13282,2024-07-03,CA,Referral,Starter,19.0
U10666,2024-07-03,US,Paid Search,Enterprise,599.0
U13407,2024-07-03,AU,Organic,Pro,49.0
U14926,2024-07-03,US,Email,Pro,49.0
U13473,2024-07-03,IN,Organic,Starter,19.0
U11656,2024-07-03,FR,Organic,Pro,49.0
U12958,2024-07-03,US,Referral,Starter,19.0
U14972,2024-07-03,DE,Organic,Pro,49.0
U12488,2024-07-03,US,Paid Search,Enterprise,599.0
U14235,2024-07-04,ES,Affiliate,Pro,49.0
U14036,2024-07-04,DE,Paid Social,Starter,19.0
U12672,2024-07-05,US,Paid Search,Pro,49.0
U11138,2024-07-05,US,Referral,Pro,49.0
U14287,2024-07-05,US,Affiliate,Enterprise,599.0
U10597,2024-07-05,US,Organic,Starter,19.0
U12556,2024-07-06,CA,Affiliate,Enterprise,599.0
U11259,2024-07-06,FR,Paid Social,Pro,49.0
U12390,2024-07-07,US,Affiliate,Business,199.0
U11304,2024-07-08,CA,Organic,Enterprise,599.0
U13864,2024-07-08,US,Paid Social,Pro,49.0
U13860,2024-07-08,US,Paid Social,Pro,49.0
U14696,2024-07-08,BR,Affiliate,Business,199.0
U12381,2024-07-08,ES,Paid Social,Business,199.0
U14943,2024-07-08,CA,Paid Social,Pro,49.0
U11892,2024-07-08,UK,Paid Social,Starter,19.0
U10251,2024-07-08,AU,Affiliate,Starter,19.0
U13097,2024-07-09,JP,Paid Search,Business,199.0
U13363,2024-07-09,FR,Paid Search,Starter,19.0
U13611,2024-07-09,CA,Organic,Starter,19.0
U12060,2024-07-09,JP,Organic,Starter,19.0
U13006,2024-07-09,US,Paid Search,Pro,49.0
U12366,2024-07-09,UK,Paid Search,Starter,19.0
U13057,2024-07-09,DE,Organic,Starter,19.0
U10274,2024-07-09,BR,Email,Starter,19.0
U10409,2024-07-10,US,Paid Search,Business,199.0
U12475,2024-07-10,BR,Email,Pro,49.0
U13223,2024-07-10,US,Organic,Starter,19.0
U11726,2024-07-10,JP,Paid Social,Business,199.0
U15012,2024-07-10,AU,Paid Social,Business,199.0
U10322,2024-07-10,DE,Paid Social,Starter,19.0
U11737,2024-07-11,US,Paid Social,Starter,19.0
U14064,2024-07-11,UK,Organic,Starter,19.0
U10529,2024-07-11,US,Email,Pro,49.0
U13817,2024-07-11,DE,Paid Social,Enterprise,599.0
U12200,2024-07-11,US,Paid Social,Starter,19.0
U13805,2024-07-11,US,Paid Search,Starter,19.0
U13299,2024-07-12,US,Organic,Starter,19.0
U14271,2024-07-12,BR,Organic,Starter,19.0
U12784,2024-07-12,US,Email,Pro,49.0
U14967,2024-07-12,US,Paid Search,Pro,49.0
U10447,2024-07-12,US,Paid Search,Starter,19.0
U13340,2024-07-12,UK,Paid Social,Starter,19.0
U13797,2024-07-12,CA,Paid Search,Business,199.0
U15131,2024-07-12,FR,Paid Search,Starter,19.0
U10377,2024-07-12,FR,Organic,Starter,19.0
U11019,2024-07-12,CA,Paid Search,Starter,19.0
U13880,2024-07-12,AU,Referral,Starter,19.0
U12745,2024-07-13,UK,Referral,Pro,49.0
U10601,2024-07-13,JP,Paid Social,Pro,49.0
U13820,2024-07-13,JP,Organic,Enterprise,599.0
U10404,2024-07-13,UK,Paid Search,Business,199.0
U14617,2024-07-13,US,Paid Search,Pro,49.0
U14520,2024-07-13,DE,Referral,Starter,19.0
U13498,2024-07-13,UK,Paid Search,Starter,19.0
U12911,2024-07-13,UK,Organic,Business,199.0
U10693,2024-07-13,FR,Organic,Starter,19.0
U13480,2024-07-13,DE,Paid Search,Pro,49.0
U10461,2024-07-13,FR,Paid Social,Business,199.0
U10115,2024-07-14,IN,Organic,Pro,49.0
U10114,2024-07-14,IN,Email,Starter,19.0
U10032,2024-07-14,US,Paid Social,Pro,49.0
U13330,2024-07-14,ES,Organic,Starter,19.0
U13989,2024-07-14,BR,Organic,Starter,19.0
U13723,2024-07-14,JP,Organic,Business,199.0
U15266,2024-07-14,FR,Organic,Starter,19.0
U12936,2024-07-14,AU,Referral,Starter,19.0
U14858,2024-07-15,FR,Paid Social,Starter,19.0
U14788,2024-07-15,BR,Organic,Enterprise,599.0
U12134,2024-07-15,ES,Affiliate,Pro,49.0
U14253,2024-07-15,BR,Referral,Starter,19.0
U10502,2024-07-15,US,Paid Search,Pro,49.0
U12640,2024-07-15,US,Email,Pro,49.0
U12600,2024-07-15,DE,Paid Search,Starter,19.0
U15199,2024-07-15,AU,Organic,Starter,19.0
U12275,2024-07-16,US,Email,Starter,19.0
U13116,2024-07-16,US,Referral,Pro,49.0
U10911,2024-07-16,JP,Paid Social,Pro,49.0
U11141,2024-07-16,US,Paid Social,Starter,19.0
U13286,2024-07-16,US,Organic,Business,199.0
U10066,2024-07-16,ES,Referral,Starter,19.0
U12480,2024-07-16,UK,Paid Search,Starter,19.0
U10181,2024-07-16,ES,Organic,Pro,49.0
U12372,2024-07-16,US,Organic,Business,199.0
U10182,2024-07-16,UK,Paid Search,Starter,19.0
U14409,2024-07-16,US,Paid Social,Pro,49.0
U10816,2024-07-17,CA,Organic,Enterprise,599.0
U12345,2024-07-17,US,Referral,Pro,49.0
U15032,2024-07-17,BR,Paid Search,Starter,19.0
U15343,2024-07-17,IN,Email,Starter,19.0
U15449,2024-07-18,UK,Organic,Starter,19.0
U15040,2024-07-18,UK,Organic,Pro,49.0
U11037,2024-07-18,US,Organic,Pro,49.0
U13930,2024-07-18,US,Affiliate,Pro,49.0
U14879,2024-07-18,JP,Paid Search,Pro,49.0
U12274,2024-07-18,JP,Organic,Pro,49.0
U14814,2024-07-19,UK,Affiliate,Business,199.0
U14042,2024-07-19,US,Paid Social,Enterprise,599.0
U15023,2024-07-19,IN,Referral,Business,199.0
U10587,2024-07-19,JP,Email,Business,199.0
U11469,2024-07-20,AU,Affiliate,Starter,19.0
U15444,2024-07-20,DE,Paid Social,Starter,19.0
U13091,2024-07-20,CA,Email,Starter,19.0
U13167,2024-07-20,BR,Paid Search,Starter,19.0
U12561,2024-07-20,BR,Paid Social,Pro,49.0
U12249,2024-07-20,IN,Paid Search,Business,199.0
U12955,2024-07-20,AU,Paid Search,Business,199.0
U14684,2024-07-20,ES,Paid Search,Pro,49.0
U12133,2024-07-21,US,Referral,Pro,49.0
U11114,2024-07-21,IN,Referral,Starter,19.0
U13382,2024-07-21,AU,Paid Social,Business,199.0
U13431,2024-07-21,US,Paid Social,Starter,19.0
U12758,2024-07-21,DE,Paid Search,Pro,49.0
U14655,2024-07-21,US,Paid Search,Enterprise,599.0
U10875,2024-07-21,AU,Referral,Starter,19.0
U11302,2024-07-21,UK,Organic,Business,199.0
U12705,2024-07-21,UK,Organic,Starter,19.0
U11994,2024-07-21,FR,Paid Search,Pro,49.0
U12871,2024-07-21,AU,Paid Search,Pro,49.0
U15073,2024-07-21,DE,Paid Social,Pro,49.0
U12418,2024-07-22,IN,Organic,Pro,49.0
U12424,2024-07-22,US,Paid Social,Pro,49.0
U12555,2024-07-22,ES,Email,Business,199.0
U12106,2024-07-22,AU,Email,Pro,49.0
U12801,2024-07-22,ES,Paid Search,Starter,19.0
U14725,2024-07-22,FR,Paid Search,Starter,19.0
U12187,2024-07-23,UK,Paid Social,Pro,49.0
U12089,2024-07-23,US,Organic,Business,199.0
U15400,2024-07-23,IN,Paid Search,Starter,19.0
U12033,2024-07-23,US,Organic,Business,199.0
U10390,2024-07-23,BR,Referral,Starter,19.0
U14535,2024-07-23,AU,Organic,Starter,19.0
U10851,2024-07-24,CA,Email,Starter,19.0
U10319,2024-07-24,US,Paid Search,Starter,19.0
U15323,2024-07-24,US,Organic,Business,199.0
U15368,2024-07-24,JP,Paid Social,Starter,19.0
U13560,2024-07-24,UK,Paid Search,Pro,49.0
U14188,2024-07-25,IN,Referral,Starter,19.0
U10958,2024-07-25,US,Organic,Pro,49.0
U10414,2024-07-25,IN,Paid Social,Starter,19.0
U10727,2024-07-25,AU,Referral,Pro,49.0
U15414,2024-07-25,UK,Affiliate,Starter,19.0
U13632,2024-07-25,IN,Organic,Pro,49.0
U12238,2024-07-25,JP,Organic,Starter,19.0
U10497,2024-07-25,DE,Paid Social,Starter,19.0
U10578,2024-07-25,FR,Organic,Starter,19.0
U15423,2024-07-26,US,Affiliate,Pro,49.0
U12932,2024-07-26,CA,Affiliate,Starter,19.0
U13170,2024-07-26,BR,Paid Social,Business,199.0
U11381,2024-07-26,CA,Email,Starter,19.0
U13583,2024-07-27,CA,Referral,Pro,49.0
U15344,2024-07-27,JP,Paid Search,Starter,19.0
U14356,2024-07-27,UK,Referral,Business,199.0
U12971,2024-07-27,IN,Paid Search,Pro,49.0
U11579,2024-07-27,DE,Email,Enterprise,599.0
U12610,2024-07-27,DE,Organic,Starter,19.0
U10305,2024-07-28,US,Paid Search,Starter,19.0
U12182,2024-07-28,IN,Email,Pro,49.0
U12966,2024-07-28,US,Paid Search,Starter,19.0
U12193,2024-07-28,BR,Paid Search,Starter,19.0
U15474,2024-07-28,US,Paid Search,Pro,49.0
U11077,2024-07-28,BR,Organic,Pro,49.0
U11788,2024-07-28,US,Paid Search,Starter,19.0
U12750,2024-07-29,BR,Paid Search,Pro,49.0
U11207,2024-07-29,IN,Organic,Starter,19.0
U10702,2024-07-29,BR,Email,Starter,19.0
U10773,2024-07-29,AU,Paid Search,Starter,19.0
U13486,2024-07-29,US,Paid Social,Starter,19.0
U13972,2024-07-30,DE,Paid Search,Business,199.0
U10942,2024-07-30,CA,Organic,Business,199.0
U12442,2024-07-30,FR,Paid Search,Business,199.0
U11391,2024-07-30,DE,Organic,Starter,19.0
U13334,2024-07-31,US,Paid Search,Enterprise,599.0
U13605,2024-07-31,US,Affiliate,Starter,19.0
U14902,2024-07-31,UK,Organic,Pro,49.0
U10703,2024-07-31,ES,Organic,Starter,19.0
U13577,2024-07-31,US,Paid Search,Starter,19.0
U14539,2024-07-31,BR,Paid Search,Starter,19.0
U15530,2024-07-31,US,Paid Social,Business,199.0
U10532,2024-07-31,BR,Paid Social,Starter,19.0
U13052,2024-07-31,ES,Organic,Business,199.0
U14330,2024-08-01,IN,Paid Search,Pro,49.0
U12881,2024-08-01,US,Affiliate,Starter,19.0
U15222,2024-08-01,CA,Organic,Pro,49.0
U11448,2024-08-01,UK,Affiliate,Pro,49.0
U10939,2024-08-01,UK,Email,Starter,19.0
U13990,2024-08-01,US,Organic,Enterprise,599.0
U14449,2024-08-01,CA,Paid Social,Starter,19.0
U14790,2024-08-01,US,Paid Social,Pro,49.0
U12197,2024-08-02,US,Paid Search,Starter,19.0
U10921,2024-08-02,ES,Organic,Pro,49.0
U10330,2024-08-02,UK,Email,Pro,49.0
U14353,2024-08-02,JP,Paid Social,Starter,19.0
U15234,2024-08-02,DE,Email,Pro,49.0
U12979,2024-08-02,CA,Organic,Starter,19.0
U14216,2024-08-02,UK,Affiliate,Pro,49.0
U13890,2024-08-02,BR,Organic,Pro,49.0
U15299,2024-08-03,ES,Paid Search,Starter,19.0
U11497,2024-08-03,US,Paid Search,Enterprise,599.0
U12930,2024-08-03,FR,Email,Starter,19.0
U14723,2024-08-03,UK,Paid Search,Business,199.0
U15213,2024-08-03,JP,Paid Search,Starter,19.0
U14025,2024-08-03,US,Paid Social,Starter,19.0
U13561,2024-08-03,BR,Affiliate,Pro,49.0
U11673,2024-08-03,FR,Organic,Starter,19.0
U14856,2024-08-03,AU,Email,Starter,19.0
U10167,2024-08-03,BR,Referral,Starter,19.0
U12121,2024-08-04,CA,Referral,Starter,19.0
U12125,2024-08-04,US,Paid Search,Starter,19.0
U13848,2024-08-04,JP,Paid Social,Starter,19.0
U12073,2024-08-04,UK,Organic,Pro,49.0
U12152,2024-08-04,IN,Referral,Pro,49.0
U13710,2024-08-04,DE,Paid Social,Starter,19.0
U14797,2024-08-04,DE,Organic,Business,199.0
U13063,2024-08-05,CA,Paid Search,Pro,49.0
U13179,2024-08-05,FR,Affiliate,Starter,19.0
U14138,2024-08-05,FR,Organic,Starter,19.0
U10966,2024-08-05,DE,Organic,Starter,19.0
U12490,2024-08-05,US,Email,Starter,19.0
U11094,2024-08-05,DE,Referral,Business,199.0
U12010,2024-08-05,BR,Paid Social,Starter,19.0
U10737,2024-08-06,CA,Paid Social,Starter,19.0
U11307,2024-08-06,US,Email,Starter,19.0
U10186,2024-08-06,CA,Paid Social,Pro,49.0
U14866,2024-08-06,DE,Paid Search,Starter,19.0
U10202,2024-08-06,AU,Email,Enterprise,599.0
U15005,2024-08-06,CA,Paid Social,Starter,19.0
U12114,2024-08-07,UK,Paid Search,Starter,19.0
U12926,2024-08-07,CA,Organic,Starter,19.0
U12145,2024-08-07,IN,Paid Social,Starter,19.0
U10809,2024-08-07,AU,Paid Social,Starter,19.0
U11787,2024-08-07,US,Organic,Starter,19.0
U10968,2024-08-07,UK,Organic,Starter,19.0
U15485,2024-08-07,CA,Email,Starter,19.0
U14115,2024-08-07,UK,Paid Search,Business,199.0
U10418,2024-08-07,DE,Paid Search,Pro,49.0
U10356,2024-08-07,UK,Organic,Starter,19.0
U13374,2024-08-08,CA,Paid Search,Pro,49.0
U15388,2024-08-08,ES,Paid Search,Starter,19.0
U11326,2024-08-08,FR,Organic,Pro,49.0
U12491,2024-08-08,CA,Affiliate,Enterprise,599.0
U13978,2024-08-08,US,Referral,Business,199.0
U14817,2024-08-08,US,Organic,Starter,19.0
U12292,2024-08-09,BR,Paid Social,Pro,49.0
U11320,2024-08-09,AU,Paid Social,Starter,19.0
U13795,2024-08-09,DE,Paid Social,Starter,19.0
U15310,2024-08-09,UK,Organic,Starter,19.0
U11594,2024-08-09,US,Paid Social,Business,199.0
U11427,2024-08-09,BR,Paid Social,Pro,49.0
U14510,2024-08-10,UK,Paid Social,Starter,19.0
U11135,2024-08-10,FR,Organic,Pro,49.0
U11562,2024-08-10,US,Email,Starter,19.0
U15467,2024-08-10,US,Organic,Starter,19.0
U11837,2024-08-10,BR,Organic,Business,199.0
U12746,2024-08-10,CA,Referral,Pro,49.0
U13387,2024-08-11,IN,Paid Search,Starter,19.0
U13409,2024-08-12,AU,Affiliate,Pro,49.0
U11066,2024-08-12,DE,Referral,Pro,49.0
U10077,2024-08-12,US,Organic,Pro,49.0
U11935,2024-08-12,IN,Paid Social,Business,199.0
U10162,2024-08-13,JP,Organic,Starter,19.0
U15407,2024-08-13,US,Organic,Pro,49.0
U12689,2024-08-13,IN,Affiliate,Business,199.0
U14666,2024-08-13,US,Paid Search,Pro,49.0
U14396,2024-08-13,CA,Email,Starter,19.0
U11354,2024-08-14,US,Paid Social,Business,199.0
U12455,2024-08-14,ES,Organic,Pro,49.0
U13877,2024-08-14,DE,Organic,Pro,49.0
U10552,2024-08-14,CA,Organic,Starter,19.0
U11589,2024-08-14,US,Organic,Starter,19.0
U11257,2024-08-14,US,Referral,Starter,19.0
U13892,2024-08-14,US,Organic,Pro,49.0
U13301,2024-08-14,DE,Paid Search,Pro,49.0
U10008,2024-08-14,UK,Email,Business,199.0
U11524,2024-08-14,ES,Paid Search,Pro,49.0
U12626,2024-08-14,IN,Organic,Pro,49.0
U13391,2024-08-15,US,Paid Social,Pro,49.0
U10453,2024-08-15,ES,Affiliate,Starter,19.0
U10110,2024-08-15,BR,Paid Social,Pro,49.0
U11614,2024-08-15,JP,Email,Starter,19.0
U14491,2024-08-15,FR,Referral,Enterprise,599.0
U13520,2024-08-15,US,Paid Search,Pro,49.0
U12179,2024-08-16,IN,Affiliate,Pro,49.0
U14390,2024-08-16,IN,Paid Search,Starter,19.0
U14731,2024-08-16,BR,Paid Social,Pro,49.0
U12245,2024-08-16,BR,Paid Search,Starter,19.0
U12795,2024-08-16,US,Paid Social,Starter,19.0
U15346,2024-08-16,UK,Organic,Starter,19.0
U14821,2024-08-16,BR,Paid Search,Pro,49.0
U10397,2024-08-17,BR,Organic,Starter,19.0
U14675,2024-08-17,US,Email,Starter,19.0
U14610,2024-08-17,US,Organic,Starter,19.0
U14380,2024-08-17,ES,Paid Search,Business,199.0
U15447,2024-08-17,CA,Email,Pro,49.0
U10142,2024-08-17,IN,Referral,Enterprise,599.0
U14458,2024-08-17,CA,Paid Search,Starter,19.0
U12704,2024-08-18,IN,Paid Search,Business,199.0
U11662,2024-08-18,ES,Email,Starter,19.0
U13558,2024-08-18,JP,Organic,Pro,49.0
U13100,2024-08-18,US,Organic,Pro,49.0
U12443,2024-08-18,FR,Paid Search,Business,199.0
U12931,2024-08-18,ES,Paid Social,Business,199.0
U11820,2024-08-18,US,Paid Social,Starter,19.0
U15011,2024-08-18,IN,Paid Search,Starter,19.0
U15014,2024-08-18,US,Organic,Pro,49.0
U14208,2024-08-18,IN,Paid Social,Business,199.0
U11465,2024-08-18,US,Email,Business,199.0
U13734,2024-08-18,DE,Paid Social,Starter,19.0
U13536,2024-08-18,US,Paid Search,Business,199.0
U10280,2024-08-19,UK,Paid Social,Pro,49.0
U10222,2024-08-19,AU,Referral,Starter,19.0
U15575,2024-08-19,IN,Paid Search,Starter,19.0
U11063,2024-08-19,US,Organic,Business,199.0
U14089,2024-08-19,US,Paid Social,Starter,19.0
U11428,2024-08-19,US,Paid Search,Business,199.0
U13742,2024-08-19,US,Organic,Pro,49.0
U15293,2024-08-19,US,Email,Pro,49.0
U14343,2024-08-20,AU,Paid Social,Starter,19.0
U14017,2024-08-20,AU,Paid Search,Pro,49.0
U11321,2024-08-20,JP,Organic,Pro,49.0
U12850,2024-08-20,IN,Affiliate,Pro,49.0
U13380,2024-08-20,BR,Paid Search,Pro,49.0
U12280,2024-08-20,JP,Organic,Pro,49.0
U14473,2024-08-20,US,Referral,Starter,19.0
U10662,2024-08-20,FR,Email,Starter,19.0
U13056,2024-08-20,US,Organic,Starter,19.0
U10062,2024-08-21,US,Organic,Starter,19.0
U13472,2024-08-21,DE,Paid Search,Starter,19.0
U14761,2024-08-21,US,Referral,Pro,49.0
U12714,2024-08-21,DE,Paid Social,Pro,49.0
U12713,2024-08-21,IN,Paid Search,Enterprise,599.0
U11626,2024-08-21,US,Paid Social,Starter,19.0
U15096,2024-08-21,US,Paid Search,Pro,49.0
U12511,2024-08-21,CA,Paid Search,Pro,49.0
U15282,2024-08-22,DE,Paid Search,Starter,19.0
U13104,2024-08-22,US,Organic,Starter,19.0
U12223,2024-08-22,FR,Organic,Starter,19.0
U14966,2024-08-22,UK,Paid Social,Business,199.0
U10579,2024-08-22,DE,Organic,Pro,49.0
U10688,2024-08-22,CA,Paid Social,Starter,19.0
U12908,2024-08-22,IN,Organic,Pro,49.0
U14334,2024-08-22,US,Paid Search,Business,199.0
U13715,2024-08-23,DE,Organic,Starter,19.0
U12731,2024-08-23,US,Organic,Starter,19.0
U13700,2024-08-23,UK,Organic,Pro,49.0
U15006,2024-08-23,CA,Paid Search,Pro,49.0
U14405,2024-08-23,US,Paid Search,Starter,19.0
U11377,2024-08-23,UK,Organic,Starter,19.0
U13503,2024-08-23,BR,Paid Search,Starter,19.0
U15052,2024-08-23,UK,Email,Business,199.0
U10053,2024-08-23,JP,Paid Search,Starter,19.0
U13440,2024-08-23,UK,Affiliate,Starter,19.0
