transaction_id,customer_id,transaction_date,plan,amount,type
43700,U14478,2024-11-20,Starter,19.0,subscription
43701,U14478,2024-12-20,Starter,19.0,subscription
43702,U10960,2024-06-20,Starter,19.0,subscription
43703,U10960,2024-07-20,Starter,92.86,subscription+addon
43704,U10960,2024-08-20,Starter,19.0,subscription
43705,U10960,2024-09-20,Starter,19.0,subscription
43706,U10960,2024-10-20,Starter,19.0,subscription
43707,U10960,2024-11-20,Starter,19.0,subscription
43708,U10960,2024-12-20,Starter,129.96,subscription+addon
43709,U14195,2024-06-20,Pro,73.3,subscription+addon
43710,U14195,2024-07-20,Pro,49.0,subscription
43711,U14195,2024-08-20,Pro,49.0,subscription
43712,U14195,2024-09-20,Pro,49.0,subscription
43713,U14195,2024-10-20,Pro,49.0,subscription
43714,U14195,2024-11-20,Pro,49.0,subscription
43715,U14195,2024-12-20,Pro,49.0,subscription
43716,U10042,2024-06-20,Starter,19.0,subscription
43717,U10042,2024-07-20,Starter,19.0,subscription
43718,U10042,2024-08-20,Starter,19.0,subscription
43719,U10042,2024-09-20,Starter,19.0,subscription
43720,U10042,2024-10-20,Starter,19.0,subscription
43721,U10042,2024-11-20,Starter,19.0,subscription
43722,U10042,2024-12-20,Starter,19.0,subscription
43723,U10829,2024-06-20,Starter,66.42,subscription+addon
43724,U10829,2024-07-20,Starter,19.0,subscription
43725,U10829,2024-08-20,Starter,19.0,subscription
43726,U10829,2024-09-20,Starter,19.0,subscription
43727,U10829,2024-10-20,Starter,19.0,subscription
43728,U10829,2024-11-20,Starter,19.0,subscription
43729,U10829,2024-12-20,Starter,19.0,subscription
43730,U11112,2024-06-20,Starter,19.0,subscription
43731,U11112,2024-07-20,Starter,19.0,subscription
43732,U11112,2024-08-20,Starter,19.0,subscription
43733,U11112,2024-09-20,Starter,19.0,subscription
43734,U11112,2024-10-20,Starter,19.0,subscription
43735,U11112,2024-11-20,Starter,127.09,subscription+addon
43736,U11112,2024-12-20,Starter,56.46,subscription+addon
43737,U12708,2024-06-20,Business,199.0,subscription
43738,U13669,2024-06-20,Pro,49.0,subscription
43739,U13669,2024-07-20,Pro,49.0,subscription
43740,U13669,2024-08-20,Pro,49.0,subscription
43741,U13669,2024-09-20,Pro,49.0,subscription
43742,U13669,2024-10-20,Pro,49.0,subscription
43743,U13669,2024-11-20,Pro,49.0,subscription
43744,U13669,2024-12-20,Pro,49.0,subscription
43745,U10349,2024-06-21,Starter,19.0,subscription
43746,U10349,2024-07-21,Starter,19.0,subscription
43747,U10349,2024-08-21,Starter,19.0,subscription
43748,U10349,2024-09-21,Starter,19.0,subscription
43749,U10542,2024-06-21,Starter,19.0,subscription
43750,U10542,2024-07-21,Starter,19.0,subscription
43751,U10542,2024-08-21,Starter,19.0,subscription
43752,U10542,2024-09-21,Starter,19.0,subscription
43753,U10542,2024-10-21,Starter,114.13,subscription+addon
43754,U10542,2024-11-21,Starter,19.0,subscription
43755,U10542,2024-12-21,Starter,19.0,subscription
43756,U12425,2024-06-21,Starter,19.0,subscription
43757,U12425,2024-07-21,Starter,110.08,subscription+addon
43758,U12425,2024-08-21,Starter,19.0,subscription
43759,U12425,2024-09-21,Starter,19.0,subscription
43760,U12425,2024-10-21,Starter,19.0,subscription
43761,U12425,2024-11-21,Starter,19.0,subscription
43762,U12425,2024-12-21,Starter,19.0,subscription
43763,U12699,2024-06-21,Business,199.0,subscription
43764,U12699,2024-07-21,Business,199.0,subscription
43765,U12699,2024-08-21,Business,199.0,subscription
43766,U12699,2024-09-21,Business,199.0,subscription
43767,U12699,2024-10-21,Business,199.0,subscription
43768,U12699,2024-11-21,Business,199.0,subscription
43769,U12699,2024-12-21,Business,199.0,subscription
43770,U12184,2024-06-21,Pro,49.0,subscription
43771,U12184,2024-07-21,Pro,49.0,subscription
43772,U12184,2024-08-21,Pro,49.0,subscription
43773,U12184,2024-09-21,Pro,159.68,subscription+addon
43774,U12184,2024-10-21,Pro,49.0,subscription
43775,U12184,2024-11-21,Pro,49.0,subscription
43776,U12184,2024-12-21,Pro,49.0,subscription
43777,U10751,2024-06-21,Starter,19.0,subscription
43778,U10751,2024-07-21,Starter,19.0,subscription
43779,U10751,2024-08-21,Starter,19.0,subscription
43780,U10751,2024-09-21,Starter,19.0,subscription
43781,U10751,2024-10-21,Starter,72.04,subscription+addon
43782,U10751,2024-11-21,Starter,70.87,subscription+addon
43783,U10751,2024-12-21,Starter,19.0,subscription
43784,U15047,2024-06-21,Business,199.0,subscription
43785,U15047,2024-07-21,Business,199.0,subscription
43786,U15047,2024-08-21,Business,199.0,subscription
43787,U15047,2024-09-21,Business,247.83,subscription+addon
43788,U11627,2024-06-22,Business,199.0,subscription
43789,U11627,2024-07-22,Business,199.0,subscription
43790,U11627,2024-08-22,Business,199.0,subscription
43791,U11627,2024-09-22,Business,199.0,subscription
43792,U11627,2024-10-22,Business,199.0,subscription
43793,U11627,2024-11-22,Business,199.0,subscription
43794,U11627,2024-12-22,Business,199.0,subscription
43795,U15393,2024-06-22,Pro,49.0,subscription
43796,U15393,2024-07-22,Pro,49.0,subscription
43797,U15393,2024-08-22,Pro,49.0,subscription
43798,U15393,2024-09-22,Pro,109.49,subscription+addon
43799,U15393,2024-10-22,Pro,49.0,subscription
43800,U15393,2024-11-22,Pro,49.0,subscription
43801,U15393,2024-12-22,Pro,49.0,subscription
43802,U12927,2024-06-22,Starter,19.0,subscription
43803,U12927,2024-07-22,Starter,19.0,subscription
43804,U14067,2024-06-22,Business,199.0,subscription
43805,U14067,2024-07-22,Business,199.0,subscription
43806,U14067,2024-08-22,Business,199.0,subscription
43807,U14067,2024-09-22,Business,199.0,subscription
43808,U14067,2024-10-22,Business,199.0,subscription
43809,U14067,2024-11-22,Business,199.0,subscription
43810,U14067,2024-12-22,Business,199.0,subscription
43811,U14099,2024-06-22,Starter,19.0,subscription
43812,U14099,2024-07-22,Starter,19.0,subscription
43813,U14099,2024-08-22,Starter,19.0,subscription
43814,U14099,2024-09-22,Starter,19.0,subscription
43815,U14099,2024-10-22,Starter,19.0,subscription
43816,U14099,2024-11-22,Starter,19.0,subscription
43817,U14099,2024-12-22,Starter,19.0,subscription
43818,U10480,2024-06-22,Starter,19.0,subscription
43819,U10480,2024-07-22,Starter,19.0,subscription
43820,U10480,2024-08-22,Starter,19.0,subscription
43821,U10480,2024-09-22,Starter,19.0,subscription
43822,U10480,2024-10-22,Starter,19.0,subscription
43823,U10480,2024-11-22,Starter,19.0,subscription
43824,U10480,2024-12-22,Starter,19.0,subscription
43825,U11745,2024-06-22,Starter,19.0,subscription
43826,U11017,2024-06-23,Starter,19.0,subscription
43827,U11017,2024-07-23,Starter,19.0,subscription
43828,U15337,2024-06-23,Business,199.0,subscription
43829,U15337,2024-07-23,Business,199.0,subscription
43830,U15337,2024-08-23,Business,199.0,subscription
43831,U12035,2024-06-23,Starter,19.0,subscription
43832,U12035,2024-07-23,Starter,19.0,subscription
43833,U12035,2024-08-23,Starter,19.0,subscription
43834,U12035,2024-09-23,Starter,19.0,subscription
43835,U10103,2024-06-23,Pro,49.0,subscription
43836,U10103,2024-07-23,Pro,49.0,subscription
43837,U10103,2024-08-23,Pro,49.0,subscription
43838,U10103,2024-09-23,Pro,160.46,subscription+addon
43839,U10103,2024-10-23,Pro,135.99,subscription+addon
43840,U10103,2024-11-23,Pro,49.0,subscription
43841,U10103,2024-12-23,Pro,49.0,subscription
43842,U10425,2024-06-23,Starter,19.0,subscription
43843,U10425,2024-07-23,Starter,19.0,subscription
43844,U10425,2024-08-23,Starter,19.0,subscription
43845,U10425,2024-09-23,Starter,19.0,subscription
43846,U10425,2024-10-23,Starter,19.0,subscription
43847,U10425,2024-11-23,Starter,19.0,subscription
43848,U13454,2024-06-23,Pro,49.0,subscription
43849,U13454,2024-07-23,Pro,49.0,subscription
43850,U13454,2024-08-23,Pro,49.0,subscription
43851,U13454,2024-09-23,Pro,49.0,subscription
43852,U13454,2024-10-23,Pro,49.0,subscription
43853,U13454,2024-11-23,Pro,49.0,subscription
43854,U10672,2024-06-23,Pro,49.0,subscription
43855,U10672,2024-07-23,Pro,153.56,subscription+addon
43856,U10672,2024-08-23,Pro,49.0,subscription
43857,U10672,2024-09-23,Pro,49.0,subscription
43858,U15350,2024-06-23,Starter,19.0,subscription
43859,U15350,2024-07-23,Starter,19.0,subscription
43860,U15350,2024-08-23,Starter,19.0,subscription
43861,U15350,2024-09-23,Starter,19.0,subscription
43862,U15350,2024-10-23,Starter,19.0,subscription
43863,U15350,2024-11-23,Starter,19.0,subscription
43864,U15350,2024-12-23,Starter,19.0,subscription
43865,U11773,2024-06-24,Pro,115.59,subscription+addon
43866,U11773,2024-07-24,Pro,49.0,subscription
43867,U11773,2024-08-24,Pro,49.0,subscription
43868,U11773,2024-09-24,Pro,49.0,subscription
43869,U11773,2024-10-24,Pro,49.0,subscription
43870,U11773,2024-11-24,Pro,49.0,subscription
43871,U11773,2024-12-24,Pro,49.0,subscription
43872,U13268,2024-06-24,Starter,122.84,subscription+addon
43873,U13268,2024-07-24,Starter,107.77,subscription+addon
43874,U13268,2024-08-24,Starter,19.0,subscription
43875,U13268,2024-09-24,Starter,49.94,subscription+addon
43876,U13268,2024-10-24,Starter,109.89,subscription+addon
43877,U13268,2024-11-24,Starter,19.0,subscription
43878,U13268,2024-12-24,Starter,19.0,subscription
43879,U12613,2024-06-24,Pro,49.0,subscription
43880,U12613,2024-07-24,Pro,49.0,subscription
43881,U12613,2024-08-24,Pro,49.0,subscription
43882,U12613,2024-09-24,Pro,49.0,subscription
43883,U12613,2024-10-24,Pro,49.0,subscription
43884,U12613,2024-11-24,Pro,49.0,subscription
43885,U12613,2024-12-24,Pro,49.0,subscription
43886,U12685,2024-06-24,Business,199.0,subscription
43887,U12685,2024-07-24,Business,199.0,subscription
43888,U12685,2024-08-24,Business,199.0,subscription
43889,U12685,2024-09-24,Business,199.0,subscription
43890,U12685,2024-10-24,Business,199.0,subscription
43891,U12685,2024-11-24,Business,199.0,subscription
43892,U12685,2024-12-24,Business,267.32,subscription+addon
43893,U10691,2024-06-24,Pro,49.0,subscription
43894,U10691,2024-07-24,Pro,49.0,subscription
43895,U10691,2024-08-24,Pro,49.0,subscription
43896,U10691,2024-09-24,Pro,49.0,subscription
43897,U10691,2024-10-24,Pro,49.0,subscription
43898,U10691,2024-11-24,Pro,49.0,subscription
43899,U10691,2024-12-24,Pro,49.0,subscription
43900,U15064,2024-06-24,Starter,19.0,subscription
43901,U15064,2024-07-24,Starter,19.0,subscription
43902,U15064,2024-08-24,Starter,19.0,subscription
43903,U15064,2024-09-24,Starter,19.0,subscription
43904,U15064,2024-10-24,Starter,19.0,subscription
43905,U15064,2024-11-24,Starter,19.0,subscription
43906,U15064,2024-12-24,Starter,49.66,subscription+addon
43907,U14417,2024-06-24,Pro,49.0,subscription
43908,U14417,2024-07-24,Pro,49.0,subscription
43909,U14417,2024-08-24,Pro,49.0,subscription
43910,U14417,2024-09-24,Pro,49.0,subscription
43911,U14417,2024-10-24,Pro,49.0,subscription
43912,U14417,2024-11-24,Pro,49.0,subscription
43913,U14417,2024-12-24,Pro,156.45,subscription+addon
43914,U11518,2024-06-25,Starter,19.0,subscription
43915,U11518,2024-07-25,Starter,19.0,subscription
43916,U11518,2024-08-25,Starter,19.0,subscription
43917,U11518,2024-09-25,Starter,19.0,subscription
43918,U14014,2024-06-25,Business,199.0,subscription
43919,U14014,2024-07-25,Business,199.0,subscription
43920,U14014,2024-08-25,Business,199.0,subscription
43921,U14014,2024-09-25,Business,199.0,subscription
43922,U14014,2024-10-25,Business,199.0,subscription
43923,U14014,2024-11-25,Business,199.0,subscription
43924,U14014,2024-12-25,Business,199.0,subscription
43925,U14597,2024-06-25,Starter,19.0,subscription
43926,U14304,2024-06-25,Pro,109.71,subscription+addon
43927,U14304,2024-07-25,Pro,49.0,subscription
43928,U14304,2024-08-25,Pro,49.0,subscription
43929,U14304,2024-09-25,Pro,49.0,subscription
43930,U14304,2024-10-25,Pro,49.0,subscription
43931,U14304,2024-11-25,Pro,49.0,subscription
43932,U14304,2024-12-25,Pro,49.0,subscription
43933,U12456,2024-06-25,Starter,19.0,subscription
43934,U12456,2024-07-25,Starter,19.0,subscription
43935,U12456,2024-08-25,Starter,19.0,subscription
43936,U12456,2024-09-25,Starter,77.88,subscription+addon
43937,U12456,2024-10-25,Starter,19.0,subscription
43938,U12456,2024-11-25,Starter,19.0,subscription
43939,U12456,2024-12-25,Starter,19.0,subscription
43940,U14070,2024-06-25,Starter,19.0,subscription
43941,U14070,2024-07-25,Starter,19.0,subscription
43942,U14070,2024-08-25,Starter,19.0,subscription
43943,U14070,2024-09-25,Starter,19.0,subscription
43944,U14070,2024-10-25,Starter,19.0,subscription
43945,U14070,2024-11-25,Starter,19.0,subscription
43946,U14070,2024-12-25,Starter,19.0,subscription
43947,U13830,2024-06-25,Pro,49.0,subscription
43948,U13830,2024-07-25,Pro,49.0,subscription
43949,U13830,2024-08-25,Pro,49.0,subscription
43950,U13830,2024-09-25,Pro,49.0,subscription
43951,U13830,2024-10-25,Pro,49.0,subscription
43952,U13830,2024-11-25,Pro,49.0,subscription
43953,U13830,2024-12-25,Pro,49.0,subscription
43954,U10745,2024-06-25,Starter,19.0,subscription
43955,U10745,2024-07-25,Starter,19.0,subscription
43956,U10745,2024-08-25,Starter,19.0,subscription
43957,U10745,2024-09-25,Starter,19.0,subscription
43958,U10745,2024-10-25,Starter,19.0,subscription
43959,U10745,2024-11-25,Starter,19.0,subscription
43960,U10745,2024-12-25,Starter,19.0,subscription
43961,U11705,2024-06-25,Pro,49.0,subscription
43962,U11705,2024-07-25,Pro,122.11,subscription+addon
43963,U11705,2024-08-25,Pro,165.05,subscription+addon
43964,U11705,2024-09-25,Pro,88.52,subscription+addon
43965,U11705,2024-10-25,Pro,49.0,subscription
43966,U11705,2024-11-25,Pro,49.0,subscription
43967,U11705,2024-12-25,Pro,49.0,subscription
43968,U10743,2024-06-25,Pro,49.0,subscription
43969,U10743,2024-07-25,Pro,49.0,subscription
43970,U10743,2024-08-25,Pro,49.0,subscription
43971,U10743,2024-09-25,Pro,49.0,subscription
43972,U10743,2024-10-25,Pro,49.0,subscription
43973,U10743,2024-11-25,Pro,49.0,subscription
43974,U10743,2024-12-25,Pro,49.0,subscription
43975,U12620,2024-06-26,Pro,49.0,subscription
43976,U12620,2024-07-26,Pro,49.0,subscription
43977,U12620,2024-08-26,Pro,49.0,subscription
43978,U14949,2024-06-26,Business,199.0,subscription
43979,U14949,2024-07-26,Business,199.0,subscription
43980,U14949,2024-08-26,Business,199.0,subscription
43981,U14949,2024-09-26,Business,199.0,subscription
43982,U14949,2024-10-26,Business,199.0,subscription
43983,U14949,2024-11-26,Business,199.0,subscription
43984,U15179,2024-06-26,Starter,19.0,subscription
43985,U15179,2024-07-26,Starter,19.0,subscription
43986,U15179,2024-08-26,Starter,19.0,subscription
43987,U15179,2024-09-26,Starter,19.0,subscription
43988,U15179,2024-10-26,Starter,19.0,subscription
43989,U15179,2024-11-26,Starter,19.0,subscription
43990,U15179,2024-12-26,Starter,19.0,subscription
43991,U11977,2024-06-26,Starter,19.0,subscription
43992,U10582,2024-06-26,Business,199.0,subscription
43993,U10582,2024-07-26,Business,199.0,subscription
43994,U10582,2024-08-26,Business,199.0,subscription
43995,U10582,2024-09-26,Business,199.0,subscription
43996,U10582,2024-10-26,Business,199.0,subscription
43997,U10582,2024-11-26,Business,199.0,subscription
43998,U10582,2024-12-26,Business,229.81,subscription+addon
43999,U13187,2024-06-26,Starter,82.77,subscription+addon
44000,U13187,2024-07-26,Starter,19.0,subscription
44001,U13187,2024-08-26,Starter,19.0,subscription
44002,U10334,2024-06-26,Business,199.0,subscription
44003,U10334,2024-07-26,Business,199.0,subscription
44004,U10334,2024-08-26,Business,199.0,subscription
44005,U10334,2024-09-26,Business,199.0,subscription
44006,U10334,2024-10-26,Business,199.0,subscription
44007,U10334,2024-11-26,Business,199.0,subscription
44008,U10334,2024-12-26,Business,199.0,subscription
44009,U14923,2024-06-26,Starter,19.0,subscription
44010,U14923,2024-07-26,Starter,19.0,subscription
44011,U14923,2024-08-26,Starter,19.0,subscription
44012,U14923,2024-09-26,Starter,19.0,subscription
44013,U14923,2024-10-26,Starter,19.0,subscription
44014,U14923,2024-11-26,Starter,19.0,subscription
44015,U14923,2024-12-26,Starter,19.0,subscription
44016,U11508,2024-06-26,Starter,19.0,subscription
44017,U11508,2024-07-26,Starter,19.0,subscription
44018,U11508,2024-08-26,Starter,19.0,subscription
44019,U11508,2024-09-26,Starter,19.0,subscription
44020,U11508,2024-10-26,Starter,19.0,subscription
44021,U11508,2024-11-26,Starter,19.0,subscription
44022,U11508,2024-12-26,Starter,19.0,subscription
44023,U10058,2024-06-27,Business,199.0,subscription
44024,U10058,2024-07-27,Business,199.0,subscription
44025,U10058,2024-08-27,Business,199.0,subscription
44026,U10058,2024-09-27,Business,199.0,subscription
44027,U10058,2024-10-27,Business,199.0,subscription
44028,U10058,2024-11-27,Business,199.0,subscription
44029,U10058,2024-12-27,Business,199.0,subscription
44030,U11029,2024-06-27,Business,199.0,subscription
44031,U11029,2024-07-27,Business,199.0,subscription
44032,U11029,2024-08-27,Business,199.0,subscription
44033,U11029,2024-09-27,Business,199.0,subscription
44034,U11029,2024-10-27,Business,199.0,subscription
44035,U11029,2024-11-27,Business,199.0,subscription
44036,U11029,2024-12-27,Business,199.0,subscription
44037,U12782,2024-06-28,Starter,19.0,subscription
44038,U12782,2024-07-28,Starter,19.0,subscription
44039,U12782,2024-08-28,Starter,50.81,subscription+addon
44040,U12782,2024-09-28,Starter,19.0,subscription
44041,U12782,2024-10-28,Starter,19.0,subscription
44042,U12782,2024-11-28,Starter,19.0,subscription
44043,U12782,2024-12-28,Starter,19.0,subscription
44044,U14548,2024-06-28,Pro,49.0,subscription
44045,U14548,2024-07-28,Pro,49.0,subscription
44046,U14548,2024-08-28,Pro,122.07,subscription+addon
44047,U14548,2024-09-28,Pro,49.0,subscription
44048,U14548,2024-10-28,Pro,49.0,subscription
44049,U14548,2024-11-28,Pro,49.0,subscription
44050,U14548,2024-12-28,Pro,49.0,subscription
44051,U13009,2024-06-28,Starter,19.0,subscription
44052,U13009,2024-07-28,Starter,19.0,subscription
44053,U13009,2024-08-28,Starter,19.0,subscription
44054,U10852,2024-06-28,Pro,49.0,subscription
44055,U10852,2024-07-28,Pro,49.0,subscription
44056,U10852,2024-08-28,Pro,49.0,subscription
44057,U10852,2024-09-28,Pro,49.0,subscription
44058,U10852,2024-10-28,Pro,49.0,subscription
44059,U10852,2024-11-28,Pro,49.0,subscription
44060,U10852,2024-12-28,Pro,49.0,subscription
44061,U11650,2024-06-28,Starter,19.0,subscription
44062,U11650,2024-07-28,Starter,19.0,subscription
44063,U11650,2024-08-28,Starter,19.0,subscription
44064,U11650,2024-09-28,Starter,19.0,subscription
44065,U11650,2024-10-28,Starter,19.0,subscription
44066,U11650,2024-11-28,Starter,19.0,subscription
44067,U11650,2024-12-28,Starter,19.0,subscription
44068,U10469,2024-06-28,Enterprise,599.0,subscription
44069,U10469,2024-07-28,Enterprise,599.0,subscription
44070,U10469,2024-08-28,Enterprise,599.0,subscription
44071,U10469,2024-09-28,Enterprise,599.0,subscription
44072,U10469,2024-10-28,Enterprise,599.0,subscription
44073,U10469,2024-11-28,Enterprise,599.0,subscription
44074,U10469,2024-12-28,Enterprise,599.0,subscription
44075,U10381,2024-06-28,Starter,19.0,subscription
44076,U10381,2024-07-28,Starter,19.0,subscription
44077,U10381,2024-08-28,Starter,106.27,subscription+addon
44078,U10381,2024-09-28,Starter,19.0,subscription
44079,U14828,2024-06-29,Business,199.0,subscription
44080,U14828,2024-07-29,Business,199.0,subscription
44081,U14828,2024-08-29,Business,199.0,subscription
44082,U14828,2024-09-29,Business,199.0,subscription
44083,U14828,2024-10-29,Business,199.0,subscription
44084,U14828,2024-11-29,Business,199.0,subscription
44085,U14828,2024-12-29,Business,199.0,subscription
44086,U12032,2024-06-29,Business,199.0,subscription
44087,U12032,2024-07-29,Business,199.0,subscription
44088,U12032,2024-08-29,Business,199.0,subscription
44089,U12032,2024-09-29,Business,199.0,subscription
44090,U12032,2024-10-29,Business,199.0,subscription
44091,U12032,2024-11-29,Business,199.0,subscription
44092,U12032,2024-12-29,Business,199.0,subscription
44093,U15059,2024-06-29,Starter,19.0,subscription
44094,U15059,2024-07-29,Starter,19.0,subscription
44095,U15059,2024-08-29,Starter,19.0,subscription
44096,U15059,2024-09-29,Starter,19.0,subscription
44097,U15059,2024-10-29,Starter,19.0,subscription
44098,U15059,2024-11-29,Starter,19.0,subscription
44099,U15059,2024-12-29,Starter,19.0,subscription
44100,U12209,2024-06-29,Business,199.0,subscription
44101,U12209,2024-07-29,Business,199.0,subscription
44102,U12209,2024-08-29,Business,199.0,subscription
44103,U12209,2024-09-29,Business,199.0,subscription
44104,U12209,2024-10-29,Business,199.0,subscription
44105,U12209,2024-11-29,Business,199.0,subscription
44106,U12209,2024-12-29,Business,243.94,subscription+addon
44107,U12533,2024-06-29,Business,199.0,subscription
44108,U12533,2024-07-29,Business,199.0,subscription
44109,U12533,2024-08-29,Business,199.0,subscription
44110,U12533,2024-09-29,Business,199.0,subscription
44111,U12533,2024-10-29,Business,199.0,subscription
44112,U12533,2024-11-29,Business,199.0,subscription
44113,U12533,2024-12-29,Business,199.0,subscription
44114,U10219,2024-06-29,Starter,19.0,subscription
44115,U10219,2024-07-29,Starter,19.0,subscription
44116,U10219,2024-08-29,Starter,19.0,subscription
44117,U10219,2024-09-29,Starter,19.0,subscription
44118,U10219,2024-10-29,Starter,19.0,subscription
44119,U10219,2024-11-29,Starter,19.0,subscription
44120,U10219,2024-12-29,Starter,19.0,subscription
44121,U11409,2024-06-29,Business,199.0,subscription
44122,U11409,2024-07-29,Business,199.0,subscription
44123,U11409,2024-08-29,Business,252.85,subscription+addon
44124,U11409,2024-09-29,Business,199.0,subscription
44125,U11409,2024-10-29,Business,199.0,subscription
44126,U11409,2024-11-29,Business,199.0,subscription
44127,U11409,2024-12-29,Business,199.0,subscription
44128,U12574,2024-06-30,Starter,19.0,subscription
44129,U12574,2024-07-30,Starter,19.0,subscription
44130,U12574,2024-08-30,Starter,19.0,subscription
44131,U12574,2024-09-30,Starter,19.0,subscription
44132,U11176,2024-06-30,Pro,49.0,subscription
44133,U11176,2024-07-30,Pro,49.0,subscription
44134,U11176,2024-08-30,Pro,49.0,subscription
44135,U11176,2024-09-30,Pro,49.0,subscription
44136,U11176,2024-10-30,Pro,49.0,subscription
44137,U11176,2024-11-30,Pro,49.0,subscription
44138,U11176,2024-12-30,Pro,49.0,subscription
44139,U14493,2024-06-30,Starter,19.0,subscription
44140,U14493,2024-07-30,Starter,19.0,subscription
44141,U14493,2024-08-30,Starter,19.0,subscription
44142,U14493,2024-09-30,Starter,19.0,subscription
44143,U14493,2024-10-30,Starter,19.0,subscription
44144,U14493,2024-11-30,Starter,19.0,subscription
44145,U14493,2024-12-30,Starter,19.0,subscription
44146,U13428,2024-06-30,Starter,19.0,subscription
44147,U13428,2024-07-30,Starter,19.0,subscription
44148,U13428,2024-08-30,Starter,19.0,subscription
44149,U13428,2024-09-30,Starter,19.0,subscription
44150,U13428,2024-10-30,Starter,19.0,subscription
44151,U13428,2024-11-30,Starter,19.0,subscription
44152,U14838,2024-06-30,Starter,19.0,subscription
44153,U14838,2024-07-30,Starter,45.56,subscription+addon
44154,U14838,2024-08-30,Starter,19.0,subscription
44155,U14838,2024-09-30,Starter,19.0,subscription
44156,U14838,2024-10-30,Starter,19.0,subscription
44157,U14838,2024-11-30,Starter,19.0,subscription
44158,U14838,2024-12-30,Starter,19.0,subscription
44159,U10706,2024-06-30,Starter,19.0,subscription
44160,U10706,2024-07-30,Starter,19.0,subscription
44161,U10706,2024-08-30,Starter,19.0,subscription
44162,U10706,2024-09-30,Starter,19.0,subscription
44163,U10706,2024-10-30,Starter,19.0,subscription
44164,U10706,2024-11-30,Starter,19.0,subscription
44165,U10706,2024-12-30,Starter,19.0,subscription
44166,U10412,2024-06-30,Starter,19.0,subscription
44167,U10412,2024-07-30,Starter,19.0,subscription
44168,U10412,2024-08-30,Starter,19.0,subscription
44169,U10412,2024-09-30,Starter,19.0,subscription
44170,U10412,2024-10-30,Starter,19.0,subscription
44171,U10412,2024-11-30,Starter,79.4,subscription+addon
44172,U10412,2024-12-30,Starter,19.0,subscription
44173,U14425,2024-06-30,Enterprise,599.0,subscription
44174,U14425,2024-07-30,Enterprise,599.0,subscription
44175,U14425,2024-08-30,Enterprise,599.0,subscription
44176,U14425,2024-09-30,Enterprise,599.0,subscription
44177,U14425,2024-10-30,Enterprise,599.0,subscription
44178,U14425,2024-11-30,Enterprise,599.0,subscription
44179,U14425,2024-12-30,Enterprise,599.0,subscription
44180,U13195,2024-06-30,Starter,19.0,subscription
44181,U13195,2024-07-30,Starter,19.0,subscription
44182,U13195,2024-08-30,Starter,19.0,subscription
44183,U13195,2024-09-30,Starter,19.0,subscription
44184,U13195,2024-10-30,Starter,19.0,subscription
44185,U13195,2024-11-30,Starter,91.01,subscription+addon
44186,U13195,2024-12-30,Starter,19.0,subscription
44187,U11693,2024-07-01,Starter,19.0,subscription
44188,U11693,2024-08-01,Starter,19.0,subscription
44189,U11693,2024-09-01,Starter,19.0,subscription
44190,U11693,2024-10-01,Starter,19.0,subscription
44191,U11693,2024-11-01,Starter,19.0,subscription
44192,U13954,2024-07-01,Pro,49.0,subscription
44193,U13954,2024-08-01,Pro,49.0,subscription
44194,U13954,2024-09-01,Pro,49.0,subscription
44195,U13954,2024-10-01,Pro,49.0,subscription
44196,U13954,2024-11-01,Pro,49.0,subscription
44197,U13954,2024-12-01,Pro,49.0,subscription
44198,U10005,2024-07-01,Business,199.0,subscription
44199,U10005,2024-08-01,Business,299.18,subscription+addon
44200,U10005,2024-09-01,Business,199.0,subscription
44201,U10005,2024-10-01,Business,199.0,subscription
44202,U10005,2024-11-01,Business,199.0,subscription
44203,U10005,2024-12-01,Business,199.0,subscription
44204,U14693,2024-07-01,Starter,19.0,subscription
44205,U14693,2024-08-01,Starter,19.0,subscription
44206,U14693,2024-09-01,Starter,19.0,subscription
44207,U14693,2024-10-01,Starter,19.0,subscription
44208,U14693,2024-11-01,Starter,19.0,subscription
44209,U14693,2024-12-01,Starter,19.0,subscription
44210,U13273,2024-07-01,Pro,49.0,subscription
44211,U13273,2024-08-01,Pro,49.0,subscription
44212,U13273,2024-09-01,Pro,147.31,subscription+addon
44213,U13273,2024-10-01,Pro,49.0,subscription
44214,U13273,2024-11-01,Pro,113.62,subscription+addon
44215,U13273,2024-12-01,Pro,49.0,subscription
44216,U12227,2024-07-01,Business,199.0,subscription
44217,U12227,2024-08-01,Business,199.0,subscription
44218,U12227,2024-09-01,Business,199.0,subscription
44219,U12227,2024-10-01,Business,199.0,subscription
44220,U12227,2024-11-01,Business,199.0,subscription
44221,U12227,2024-12-01,Business,199.0,subscription
44222,U10945,2024-07-01,Starter,19.0,subscription
44223,U10945,2024-08-01,Starter,19.0,subscription
44224,U10945,2024-09-01,Starter,94.09,subscription+addon
44225,U10585,2024-07-01,Enterprise,599.0,subscription
44226,U10585,2024-08-01,Enterprise,599.0,subscription
44227,U10585,2024-09-01,Enterprise,599.0,subscription
44228,U10585,2024-10-01,Enterprise,708.65,subscription+addon
44229,U10585,2024-11-01,Enterprise,599.0,subscription
44230,U10585,2024-12-01,Enterprise,599.0,subscription
44231,U13414,2024-07-01,Pro,162.33,subscription+addon
44232,U13414,2024-08-01,Pro,49.0,subscription
44233,U13414,2024-09-01,Pro,49.0,subscription
44234,U13414,2024-10-01,Pro,49.0,subscription
